,0
L0,-5451.997219473893
LL,-1706.6630330475318
Lv,0.0
b0_crosswalk_g,-2.0
b0_length_g,-2.0
b0_vegetation_l,0.1
beta_crosswalk_g,-1.2709440347729815
beta_length_g,-0.42227414276070435
beta_vegetation_l,5.434900908013853
mu_g,1.6644804392729435
runtime,135.1388840675354
se_crosswalk_g,1.1900777035871952
se_length_g,0.3242421240395504
se_mu_g,0.37394330167645545
se_vegetation_l,0.9866423259965146
t_crosswalk_g,-1.0679504631857522
t_length_g,-1.3023420199073092
t_mu_g,1.7769550525279034
t_vegetation_l,5.508481406901504
