,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
L0,-1738.4696630644642,-1831.4705252402002,-1660.4510034069854,-1874.70132932493,-1600.9857260029164,-1626.0932361135608,-1755.7949521937367,-1648.263827168872,-1645.2514044290683,-1606.0503843978413,-1724.5398186504624,-1643.088394726731,-1818.9628364994173,-1673.5548536876252,-1655.9410351289448,-1563.655175404717,-1784.6049262284782,-1658.137101937901,-1816.8690840717243,-1629.5274252252746,-1551.64714762057,-1744.8176060705969,-1802.8028901225737,-1805.2287006134718,-1637.8897680377513,-1872.3683774607312,-1742.8750310476116,-1866.0559597587476,-1719.2868057150174,-1762.4324782794877,-1732.3624147216567,-1558.933384483465,-1666.556345155172,-1860.0425389266497,-1806.2193936630708,-1571.9982212068926,-1728.9005026896398,-1642.1627695213601,-1730.3016372665209,-1806.5088957607747,-1657.7158150417065,-1733.902623042528,-1937.8573617418685,-1815.1579966921997,-1825.5252364977723,-1865.9145695691748,-1516.9349986537288,-1656.2560012558038,-1763.9468480586925,-1617.3600807593803,-1702.2456305232931,-1602.9711839199065,-1798.6388697498178,-1755.5892501015373,-1844.6115950285293,-1577.6749187247983,-1874.8409952920695,-1663.342440295782,-1936.1345953277091,-1877.6185155249705,-1884.349899163781,-1593.3440463305642,-1563.321175296625,-1874.7027483614177,-1783.7654125133342,-1851.9475955214482,-1740.43201615504,-2038.4255823665424,-1810.4228699188916,-1555.8088252054695,-1965.1624937039742,-1840.6666399569742,-1870.756108064553,-1667.2774116160685,-1620.44566981066,-1784.7811811664556,-1932.1939180151894,-1552.1679825328604,-1617.2031430920788,-1622.970415115837,-1790.3164472893118,-1573.9319488396902,-1713.356136168952,-1738.335483771755,-1767.4537296875617,-1586.5975871745386,-1889.7424708405358,-1929.5233719862022,-1640.9456819805694,-1609.57343696742,-1518.5381333619061,-1649.9191743684246,-1803.3740832108617,-1782.047245953046,-1743.3085745880248,-1635.655849218931,-1806.7954461882425,-1730.036073296883,-1596.7471090849544,-1647.1230034800496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LL,-1696.8445645511777,-1782.307103537115,-1614.5410743063117,-1818.8962541654837,-1552.9129420032682,-1584.9756744322585,-1699.7165338728134,-1610.68016970045,-1602.0183259061341,-1566.0202953059422,-1686.7212661717588,-1596.1157190967563,-1781.739661226734,-1633.8403002566936,-1603.9789592135048,-1518.0662530370507,-1752.5674239048305,-1612.796130948548,-1783.130476516583,-1580.7963107542134,-1511.6020717217561,-1706.964477123484,-1748.0388210653102,-1756.8770841629582,-1590.2839165213645,-1829.8721023119554,-1711.3202115339518,-1810.9687313747072,-1703.1121252893208,-1721.7409442230025,-1706.1610172443004,-1495.1931157127,-1618.6425919282747,-1809.2892988101516,-1759.3083666080822,-1517.2734940653745,-1666.3750450934335,-1626.4098136715277,-1677.8470858362919,-1758.6857760051898,-1612.8693214920363,-1704.723607762674,-1892.2990883414398,-1777.9902231204112,-1775.4933503640711,-1804.6398300533444,-1491.8024616201158,-1613.5290090432006,-1726.209041508955,-1574.992133544323,-1659.7541810530668,-1555.2425978001095,-1744.33835549781,-1711.061326983436,-1806.1584226122516,-1536.250591816626,-1839.9162121993602,-1636.7881591255607,-1893.7817878362275,-1832.6852068038875,-1839.0674921314157,-1562.413099604594,-1517.458893450131,-1818.3645822447968,-1747.3490993361463,-1814.7463425792375,-1698.9773892324256,-1998.697626057488,-1760.9205985006581,-1528.751957350682,-1896.692056006197,-1785.4930126858499,-1821.2667665942822,-1628.4151064078553,-1566.5477739754695,-1714.0087580693335,-1899.5529938269317,-1503.8800109269896,-1561.0425364091293,-1571.2556608882376,-1762.8084150927607,-1522.393893109424,-1668.1112170207193,-1674.3347609774812,-1718.5664424281968,-1563.6501495225166,-1846.9786096705,-1886.051863828635,-1616.5897455147663,-1581.2636685587634,-1477.9006153416267,-1626.1070937670277,-1747.832791902443,-1751.2619984829823,-1706.6858666773867,-1604.5691286014771,-1751.0869253067249,-1693.0355728245065,-1554.3167145128755,-1590.145922969246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
runtime,30.59282898902893,32.37921690940857,30.403563022613525,29.12314486503601,30.414328813552856,30.458164930343628,30.037539958953857,22.866938829421997,25.607808113098145,31.012121200561523,24.531332969665527,21.78575587272644,28.87047815322876,27.137062072753906,31.242773056030273,26.910558938980103,20.8505220413208,26.960628032684326,30.180219888687134,30.180088996887207,27.206257104873657,24.228026151657104,28.6111319065094,27.868467092514038,31.309986114501953,23.96724772453308,24.819970846176147,23.171338081359863,25.778733015060425,31.388586044311523,21.767343044281006,28.80264925956726,24.991731882095337,30.00742769241333,26.555361032485962,29.94433617591858,32.82004976272583,26.756531953811646,29.785645246505737,28.848515033721924,25.469958066940308,28.023603916168213,28.697269201278687,23.726943016052246,31.188657999038696,27.53479504585266,29.495434045791626,27.572424173355103,16.278846979141235,29.540366172790527,27.149506092071533,30.819406270980835,29.21522307395935,28.883921146392822,36.355494022369385,26.38852310180664,29.665934085845947,28.35846185684204,22.200672149658203,28.99742293357849,27.463066339492798,25.917604207992554,31.087493896484375,28.474836111068726,25.928093910217285,28.294042825698853,26.95789098739624,20.84637999534607,30.34587335586548,31.22992992401123,28.323368310928345,26.807905912399292,26.428160190582275,27.843268871307373,29.061889171600342,27.862035989761353,26.08072805404663,24.60580587387085,27.704879760742188,23.72242307662964,25.968621969223022,29.097658157348633,30.213813066482544,24.333350896835327,27.48087191581726,27.32423973083496,23.692357063293457,25.816295862197876,22.41533613204956,26.794596910476685,35.57010889053345,27.394291877746582,28.26701593399048,27.78987693786621,30.66378617286682,30.260266065597534,22.54410481452942,27.00434708595276,30.49057674407959,31.19789481163025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gamma,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beta_length_g,-0.3157567803360848,-0.31353287292748266,-0.3376961266177579,-0.3030844797456954,-0.330968413452419,-0.3154358370882467,-0.3212950456636784,-0.31655574865898706,-0.3373068927813472,-0.32278623781264665,-0.31372840502647004,-0.31807944642648045,-0.3022871803305688,-0.3151837808736626,-0.33228074101461347,-0.3338724607723212,-0.29941136329770934,-0.31571372624592026,-0.31596971825957376,-0.3262298758175345,-0.33041873544358724,-0.31580072147357624,-0.32640850192517673,-0.3301580723240329,-0.3265125068737028,-0.30685675975895305,-0.31366368377646636,-0.31172946569048154,-0.3082366988593159,-0.31258321968177216,-0.30738572690870114,-0.3377810975641708,-0.3105428158799752,-0.3154487886964054,-0.3161648753095089,-0.3232394609096566,-0.3195872786747565,-0.3130809203614159,-0.3278634890710951,-0.31663389801984876,-0.3261603213863364,-0.3128998670775642,-0.3218634005308822,-0.30439354947444086,-0.31336180927412033,-0.29397105134929974,-0.32765617390743446,-0.31843424076036675,-0.30631811335471093,-0.3234278587287525,-0.31557790840828503,-0.32015006801966744,-0.3219743407807421,-0.3185841626561045,-0.3182390264816007,-0.33381176775424964,-0.31854083589194565,-0.31937118187681107,-0.31003479999578454,-0.3166817444393489,-0.31130048576617325,-0.3300744697985346,-0.3292053925464556,-0.31935978498194195,-0.31156653960092595,-0.30613877794018746,-0.313101207866542,-0.3000448379793606,-0.30903556538096,-0.31547703972497526,-0.29976330724619527,-0.31383440856954564,-0.3139808940709842,-0.3285308840981996,-0.3271365450664313,-0.3060916522325569,-0.30392524840171603,-0.3153980693130076,-0.3351361457938825,-0.34301418463969846,-0.3060384636399183,-0.33948763734519954,-0.3274114436051843,-0.3167034769832577,-0.3156692246306622,-0.318355660933358,-0.30588645022377337,-0.3014365514702815,-0.307545446640672,-0.31565183754268084,-0.32663709164942,-0.3140140811019253,-0.3057165785264,-0.3086644021124801,-0.3105619618687281,-0.3198661285474098,-0.31528433051532845,-0.30272014864192215,-0.32819236570497434,-0.30984045899463203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
se_length_g,0.6087520212073095,0.14397398878048193,0.8909031870696779,0.04521685737694361,0.05036924168560022,0.43249303870562444,0.02996600316746214,0.19917342808078897,0.28926413315668187,0.08690795647266322,0.1856351826594786,0.08673521632763433,0.028884876454300625,0.5095823344824387,0.8479216514782509,0.11560100217710464,0.17415103246594207,0.21123940361412671,0.1757828680984575,0.14255843460922443,0.15871715037843787,1.0208415098911552,0.3298577422951297,0.2690884357175092,0.29922422143380323,0.22383363029461797,0.042434459374163645,0.20691211152357095,0.24674796230467688,0.11047400501807349,0.09020816055330733,0.3209679214140953,0.8108995869831871,0.09884310339712443,0.1551643964330635,0.37601894599245445,0.07007877818202472,0.31952529263238866,0.06061371068638127,0.08365668492431103,0.1898946719045111,0.20871592725010893,0.06274118253472417,0.3290585194444172,0.21306714916746977,0.37475965946436923,0.5356573087340555,0.17652825895282098,0.3755617279789206,0.13333447552730046,0.2736733507471357,0.1511885096901194,0.33810580245809085,0.2720717060490896,0.10058808172152685,0.5423477150958065,0.10951811298556785,0.020463367950637107,0.47765881922078995,0.053582662639479514,0.7852091469735197,0.13750496225490125,0.11687951688687871,0.5982311167416245,0.0252126143606104,0.0658943730924131,0.04570847177218561,0.10894507402231042,0.30476363064830075,0.1703802665597767,0.056638181808680854,0.5009459578420024,0.7657678688419538,0.18568065415391108,0.2424314775532362,0.03544893573050823,0.13037438539348647,0.11718901624016918,0.20982118115231355,0.32883786999365033,0.5286857142681076,0.7974474472670409,0.06521934326074567,0.12415221904881389,0.3708677794225543,0.5500026357401091,0.1724974143031037,0.9224454761197234,0.1847134518292955,0.8170816415962023,0.07704807741187762,0.42630715370396843,0.6089922944151617,0.04674561336466933,0.055919384890896165,0.3014115577328267,0.43484711440770996,0.23681488271611723,0.07350641410676242,0.1556024428864164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_length_g,-0.5186952475490086,-2.1777049839574025,-0.37904918460163345,-6.702908988545505,-6.5708436811157656,-0.7293431543598727,-10.721985306754183,-1.5893472925042256,-1.16608612723736,-3.7141160707671066,-1.69002664544447,-3.6672468219248398,-10.465240549282727,-0.618513946708497,-0.3918767028006908,-2.888145037538838,-1.7192626369083621,-1.4945778147652693,-1.7975000731163198,-2.288394065996747,-2.0818086429585714,-0.3093533309663787,-0.9895432487169973,-1.2269500599075727,-1.0911967798233089,-1.370914457112888,-7.391720983428894,-1.5065791141712361,-1.2491965322846907,-2.8294730478055334,-3.4075157394109103,-1.0523827305732028,-0.3829608756310957,-3.1914091914841936,-2.037612252408042,-0.8596361017302119,-4.560400266178313,-0.9798314173570385,-5.409064803299687,-3.7849204556255787,-1.7175854283597105,-1.499166216973031,-5.130018076288992,-0.9250438189182255,-1.4707185528061832,-0.7844255482819634,-0.6116899154830912,-1.8038711912151788,-0.8156265416158268,-2.425688160917767,-1.153118882590317,-2.1175555515155007,-0.9522887168452299,-1.170956610235034,-3.1637846257236495,-0.6154940058985615,-2.9085676077519937,-15.60697059483152,-0.6490716543275548,-5.910153188356468,-0.396455501016561,-2.400454968211661,-2.816621776979755,-0.5338401431229348,-12.357565746441809,-4.645901669188738,-6.849960099892674,-2.7540927451012207,-1.0140172064611905,-1.8516055062884433,-5.292601168921192,-0.6264835630603662,-0.4100209826586318,-1.7693328666640717,-1.349397975741803,-8.634720504997471,-2.331173009824215,-2.691362035727183,-1.5972464931965102,-1.0431103468901617,-0.5788665276563909,-0.4257178808568127,-5.020158548610336,-2.550928846940198,-0.851163789753219,-0.578825700544078,-1.7732813645906902,-0.32677980354814845,-1.6649867326657548,-0.386316154314815,-4.239393150633842,-0.7365911605602086,-0.5020040176698642,-6.603066681456165,-5.553744242263446,-1.0612271505226796,-0.725046390027829,-1.2782986659027216,-4.464812624763604,-1.9912313280377176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0_length_g,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beta_crosswalk_g,-0.8861324719966789,-0.8741782097217853,-0.8390005568067062,-0.8708149037505545,-0.9398978196351578,-0.9156848971264335,-0.8136769528414346,-1.0078895977709552,-0.8800594021527602,-0.8943145423339858,-0.8827022554985013,-0.9065071911640661,-0.8261709020608163,-0.9534671556608367,-0.8924612346810552,-0.9531466862394653,-0.9241055356733641,-0.7938572188276246,-0.8686248943693965,-0.8128247628627009,-0.8988695995041212,-0.8957214441865279,-0.9655088847466062,-0.9234069514693758,-0.9153810365970799,-0.9056553992294452,-0.8955993593075189,-0.849378088947191,-0.9444633104189074,-0.7944010692709992,-0.9056602476119848,-0.7825976374264444,-0.9197065427455837,-0.8891185311437075,-0.8788388127564731,-0.9822334144137846,-0.9705107684648236,-1.0298618396026689,-0.8100487997788977,-0.788227085141403,-0.9261253339051249,-0.8475591728200722,-0.8814854900106063,-0.8008548495320125,-0.8962877997802327,-0.8662396339332733,-1.0422570387057202,-0.9554058354140655,-0.8507646220637296,-0.9077895224347148,-0.8849493597350704,-0.913039579492,-0.9115509138668817,-0.8893799044984341,-0.8533298108327755,-0.9030705702611458,-0.9388793445070175,-0.8536558730806193,-0.8987260866622339,-0.834436011218552,-0.7864604011236359,-0.9467352132271347,-0.9185444670011796,-0.8951787143495267,-0.8678604194987073,-0.8260695317694576,-0.9422591047406206,-0.9072723657679472,-0.8971874982313511,-0.9797391960406402,-0.7528641459948039,-0.8381046349166836,-0.8062543250451408,-0.8882981190187185,-0.8748364932065628,-0.8907927638953251,-0.965440298250943,-0.9630116361752417,-0.8868736660211126,-0.7869781224305346,-0.9096926719312731,-0.9001732431892654,-0.8886339748748591,-0.8686959150918185,-0.804117306896311,-0.9619370967460129,-0.8568776785271214,-0.8806707370044364,-0.9710578346177016,-0.9683609752073872,-0.9718940790701104,-0.9069198803660131,-0.8224573354277774,-0.9348168611164998,-0.8660367478379172,-0.9068071577933355,-0.8421191644660395,-0.803251531605299,-0.8936876932942115,-0.8438224700804303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
