,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
t_crosswalk_g,-1.4634338556170232,-0.3350035852994997,-4.383981113232765,-4.106695162346374,-4.236878210647188,-0.4992497464716557,-7.491888254835705,-1.947129316978726,-0.2916923382674303,-1.8034626050089568,-2.1985195701401627,-0.4454782367903351,-0.9026121964928493,-0.3288035670214016,-5.404972789130729,-4.171553243828837,,-10.595141941029548,-0.5960319918861076,-4.620642849888784,-1.161451416535613,-0.3341248989592161,-0.5889688451075022,-3.6338365914568413,-0.8469186780897161,-0.24930407495014054,-4.561649621284592,-0.33539108963949565,-0.7443698109401459,-1.5757692802943317,-5.2837655332203175,,-1.035962303040298,-1.4762274414391363,-1.1457111611287139,-5.000750686101561,-0.1770320487843113,-3.139108572345669,,-4.438813965700986,-0.5936228007227758,-10.034366637462526,-4.1729625407558135,-1.3989742234225815,-7.07658531326897,-0.5383652303734451,-0.2924460740581773,,-3.8001952652917548,-1.3476647557682115,-0.3079653588811812,-0.25719241541273485,-4.657287582500256,-2.4199422654801284,-3.985725574401034,-0.9264223195195509,-0.3960465229091238,-0.29461943184107664,-2.6116630470945963,-2.8578570045672684,-1.1235485712314297,-5.548474403154183,-3.8721113553485624,-0.8335919400513433,-1.2791766701778255,-1.2264600439641058,-0.41259438710129903,-0.6517310356230906,-5.584635638800397,-10.77309950709821,-0.17496506401348907,-2.5592657005228716,-2.7240796030585623,-4.708536084894042,-1.875414980928827,-5.319430051576116,-2.665885254259973,,-15.186817491485986,-4.271201749560579,-4.433157646496127,-2.120941194037997,-1.1009113803060229,-11.602532361076722,-1.3930045349540374,-2.075395507187722,-0.9203422539928585,-0.31738242240091513,-2.3758130443446683,-0.8004227467247513,-2.3112688857230523,-5.28837826910929,-3.6402661070530207,-2.075371249092992,-5.790890250751325,-1.3658949757931396,-1.9049175223885553,-3.366117021968759,-2.0874645557965357,-2.96829976079957,-0.4508137976351065,-1.0496663762959104,-1.3571703079271618,-1.2883002477542707,-1.794251765116909,-3.4282322230180893,-3.2524473892687107,-0.5952440505592558,-0.2962388316190295,,-2.8989977022292357,,-11.322016040631993,,-1.908146878866246,-3.7753696330333417,-0.4422003102939464,-0.5482225384587277,-0.6005351178007959,-0.533839731810263,,-2.334598598377325,-1.145622043787759,-7.498766137530268,-1.9208387847051103
b0_crosswalk_g,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,,-0.9,,-0.9,,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,,-0.9,-0.9,-0.9,-0.9
beta_greenlen_g,0.1999363629835276,0.25303844494595307,0.281967073044506,0.16981309781206613,0.16563652469750006,0.17642014025401379,0.20068547341163806,0.24943132081956887,0.3302524919564309,0.2518535907833321,0.15784489609625643,0.16775556727376809,0.2173144635283628,0.18524803411229998,0.20010098574442955,0.1635329567090584,,0.1628162710456273,0.2818733504020832,0.17256070593016523,0.3016720156904262,0.2859906543019837,0.1975629303669047,0.18191627419542886,0.21965501180119218,0.1331302533781918,0.2807303954176551,0.16023353262771114,0.3263285179274214,0.16507527133779112,0.2518887346008874,,0.21007872852463208,0.12111372369158341,0.23171791527891306,0.09020960669337004,0.08710909944926203,0.22614839188596686,,0.24446797075121035,0.23374770839695277,0.3080751483569011,0.1637479571576697,0.18743405776059183,0.16382833367060784,0.12117174656746607,0.284640004887169,,0.23952166833766575,0.19469721176696841,0.22498623366874151,0.04181437200537243,0.19235716791814458,0.25904328264270343,0.20303193427279662,0.2720570068557905,0.16471109569654183,0.29950021838808677,0.18130040815380224,0.10554790399865265,0.1707216635890297,0.30181352528692057,0.2531513141996872,0.1348367300236116,0.2583366012801173,0.14272193860275234,0.22155636935140371,0.14240862848097324,0.1530619747521647,0.19670313780102808,0.19642175725316494,0.17396734279644005,0.2517610021733878,0.12687157339480137,0.10765310582569826,0.12916917301169017,0.12515583932246602,,0.2640471767302943,0.3445692083537242,0.26566890372177093,0.22601591000595944,0.14135719223266252,0.16644886505594572,0.13319446366157522,0.2944346393850545,0.1968560732082562,0.21587563451122124,0.22787854491714069,0.18543522336334306,0.2911555735581017,0.3407345982768447,0.15660657883554266,0.17723044858634154,0.20133762297695762,0.24947833442372547,0.1991550266896051,0.1971093896104193,0.25424311409041933,0.17803155072966065,0.1564658853362262,0.14270535985681393,0.25193752133357716,0.16949344546829534,0.10025681112751622,0.08383786911301792,0.22526760208678998,0.2034163758325724,0.2575777090191425,,0.22985153134641523,,0.14745078282073942,,0.12867935765924113,0.1756143436676456,0.20607070584653708,0.11450756860621787,0.18114374055386806,0.09184574511055538,,0.2188602398322539,0.2112978766263172,0.17280581951480928,0.16656937646384293
se_greenlen_g,0.10318391741889742,0.6882091993539542,0.3607201706484597,1.1687630172079857,0.11890004053913715,0.060443566400471146,0.18142263179410892,0.47833435316293166,1.499288845431808,0.2649783400748414,0.4922202200942073,0.08436240227981492,0.5772089877586988,2.347070144700875,0.15357091436054612,0.25551887927791356,,0.05284849614548651,1.3858574260843957,1.2919204680024434,0.7671346741007348,1.3803760610097637,0.34027212085752373,0.070830007132715,0.8931725511607157,0.4532051147727193,0.645004338443862,0.4774171386100389,0.903930043979284,0.4407343580355061,0.2170145280513514,,1.1774900667422425,0.9786925816278975,0.03716749854316001,1.4680004917366007,0.6022500738866147,0.2933396206456,,0.5331991178220131,0.4183389750595176,0.0727668740573624,1.246345260971251,0.26630167953229955,0.18891525481801746,0.41803960446287314,0.2810697564632823,,0.2345917568125477,1.030975568549509,1.6641857197030807,0.18138289375998945,0.04255424147782982,0.09393672734999742,0.20075611847282138,0.045405864394966355,0.25551021320799433,0.06219343970142958,0.3872142669436108,1.7154938929800587,1.5820109800695272,0.17732023872894523,1.156177097522528,0.361587381380146,0.12431165609557908,0.508620703504452,0.10340107634845055,0.06649088481395993,0.06109726995080912,0.10446281066100097,1.3519688105372807,0.056556206214508374,0.09366159600135573,0.0690671949010939,0.3647324586305528,0.17435132933096306,0.5317420595270663,,0.045215096876952854,0.08840193146916078,0.3387087313123812,0.12058584922648623,0.5802331712035919,0.08372341675939458,0.63286368852571,0.4052874848617041,0.6519289542810568,0.10179324717695529,0.25426943012907227,0.522758848108737,0.24192811156294033,1.8196954918804051,0.6070695623814428,0.8474833950547891,0.13454209700852063,1.4758876102873835,0.07033449119394893,0.30289814741019216,0.42583149227239125,0.29261339353088023,0.9373412174261389,0.19164795041255067,0.23191651900943422,0.19314886055883998,0.18502779007342757,0.07253304951846024,0.7726882285641478,2.0417944462526405,0.4978094301252967,,0.04352937991714005,,0.3534843337627344,,0.060489667185941426,0.20118760007568484,0.16427906257189098,0.2764391555852042,0.9518179564944558,0.35320613317493305,,0.2460889301941571,0.5742814375700206,0.7300404477282162,0.23595020835536512
t_greenlen_g,1.9376698228256126,0.36767663841676196,0.7816781427487663,0.1452930109114218,1.3930737445205423,2.9187579549018574,1.1061766187990811,0.5214580955146385,0.22027275995728185,0.9504685957055875,0.32067942285273465,1.988511027902608,0.37649182209063375,0.07892735312174028,1.302987525845177,0.6400034203781584,,3.0808118096191563,0.20339274812596614,0.1335691400547103,0.39324518350582693,0.20718314550657863,0.5806027536696925,2.5683503582679332,0.24592673780194113,0.29375276014913493,0.43523799560006915,0.33562584932375494,0.3610108106273986,0.37454595569445587,1.1606998704772604,,0.1784123148536243,0.12375052796469575,6.2344232020305395,0.06145066517427032,0.14463941679094258,0.7709439024576547,,0.45849282675073005,0.5587519268643262,4.2337279476103955,0.1313825007286218,0.7038410651024756,0.8672054240851226,0.28985709792534153,1.0127023571259013,,1.0210148540259978,0.18884755149037147,0.13519298417539777,0.23053095657797967,4.520281909345278,2.7576358039123297,1.0113362213679347,5.99167113061172,0.6446360543813612,4.8156239601136335,0.46821727304847643,0.06152624875586168,0.10791433545014127,1.702081654358011,0.21895548246211008,0.37290220004069863,2.078136591483352,0.28060583774782005,2.1426891979807103,2.1417767093854976,2.5052179070423044,1.8829967962413168,0.14528571644719063,3.0760080005474655,2.687985395526931,1.8369295810621078,0.2951563626387937,0.7408556820722273,0.2353694560738343,,5.839801194031834,3.897756560601031,0.7843580019103559,1.8743153649932243,0.24362135646164773,1.9880801751592219,0.21046311563847012,0.7264834232064289,0.30195939590587423,2.120726477424848,0.8962089732983826,0.35472421755120903,1.2034797100557464,0.187248141129779,0.25797139000215813,0.20912557062534984,1.4964656226831874,0.16903613302583878,2.8315414430230352,0.6507447843300569,0.5970509901315327,0.6084190083762264,0.16692521616180342,0.7446224159956809,1.0863284875508523,0.8775275452202921,0.5418473143289972,1.155857497645684,0.29153750990279065,0.09962627540980332,0.5174223175208055,,5.280376880717046,,0.41713526947904644,,2.1272948529157696,0.872888506058928,1.2543942156740604,0.41422340610110964,0.19031343054402988,0.2600344005495136,,0.8893542657915553,0.367934365979841,0.23670718526974338,0.7059513853574243
b0_greenlen_g,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,0.3,0.3,0.3,0.3,0.3,0.3,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,0.3,,0.3,,0.3,0.3,0.3,0.3,0.3,0.3,,0.3,0.3,0.3,0.3
beta_vegetation_l,2.1242709477273904,1.9213089817235736,2.1363566188212317,2.4695087190773566,2.3843287532920816,2.3535072001719604,2.081069735908714,1.8903922810778184,1.1414442810991927,2.4033599801396406,2.4119289686264915,2.3269871083525793,2.2248446131320607,1.6630102541299823,1.9332582957987932,2.907103948349646,,2.538388072573645,1.6148355327018042,2.204406125875841,1.5263702421111907,0.5896297708991779,1.3439531782496226,2.0796851374228047,2.3929401303377387,3.012870860779694,1.6564005876072667,1.944731586297819,1.5344868796312583,1.8341303505374618,1.8450103013919092,,2.5301427971196806,3.3577278928606393,1.491030690595818,2.240735735977859,2.037485469448045,2.5583358086087684,,1.2387587219982723,1.7005427919551566,1.047124075291586,2.209414070245418,1.7689112354502987,2.540080633174676,1.7658830769425788,0.7843454323976462,,2.0392122265953616,2.9242396374620063,1.4339286991846907,2.816626448462506,2.315072220430451,2.1402507403937023,1.847787777099296,1.4723304175146057,2.724440295932904,1.652754980244277,1.229555925504369,2.172018509237365,2.706374746582929,2.3453312620774303,1.952741397821822,1.8015078120297563,1.9473562652877252,2.759682291680897,2.3561452231624203,2.734017203056885,1.9462860497578718,1.9970188612302542,1.4997388090448418,1.8845554683384538,2.6544221728405084,3.3557391503628344,3.0378624441300404,1.689167114657189,2.6035761229391516,,1.3494562087734574,2.0145937782087167,2.287305931488482,2.054268080382369,1.8380126437542745,2.1777133201819114,2.2128061956189256,1.502113419137344,2.255158289715065,2.4766929023340123,1.7472673506608236,3.0825879704861228,0.981100100178475,1.1772771806389801,1.7207202018654932,2.2173607648067173,2.0810783397117274,2.1700639824471653,2.14863575903874,1.4115543186094102,1.936719255026778,1.5387953734012478,2.1973741714650155,3.2512959390196,1.6461884594973284,2.165807903597853,2.717132675692297,2.9659571892142917,1.7067051422192678,1.496611044928958,2.6145850130870922,,2.223751739932122,,3.3760753851687664,,2.6270489400183292,1.9852996266476686,2.60960114802009,2.4717437643907707,2.5499774460683864,2.9642826495887755,,2.479131000033791,2.6798339557651025,1.6770762729115565,2.1170144789034637
se_vegetation_l,2.081682905075383,6.642537666877153,2.3180820844632732,5.70130860363086,3.1162535376331046,2.1225835008211167,1.0521981317380722,3.8191034714435155,4.342736516876987,1.2672232053300252,6.057076450910874,1.9420629078452543,5.865108159187605,25.52894524810116,2.7061530910945844,9.443658905459596,,0.6544254136480203,7.41615388455044,12.4754805016364,2.1709420501131156,13.816355050974392,3.9300158959777076,1.5948891992864274,12.597742982940181,1.110085297617974,1.6537785211030518,0.7426128105915083,4.470089283425817,6.019895324948961,6.763370834573188,,2.5162385786306016,7.958407682229502,3.858217525447406,2.3944176017569365,3.5729457504241635,0.8381787661076483,,2.7884511244138217,15.14848829892142,14.848649144473463,8.916242555075327,15.229541691604572,0.9717312254925374,7.8653787621599704,10.852359143409577,,4.09501063812324,5.841848938147576,8.018858370217389,7.585316650248513,0.4833451911121846,6.322227056021335,3.019509790531603,5.637572232878234,3.1583318426652616,4.473744325352627,8.548531025120928,6.872360078087249,4.147557804918484,0.5713966616014371,11.513186594549753,1.1959550153319114,6.375291874166912,5.116386794005782,1.3093298785471688,23.921969026027472,1.640462588931433,0.6058650247267449,14.78391239251374,3.4887620461904527,0.6519509784379965,0.8726508276198648,1.2723902307711454,11.315423112019209,4.109398705653636,,0.7455604103054668,2.5346554380843744,3.5348738214633904,8.104084822200978,8.83087609450487,0.805571450779643,3.940428701129806,3.3686289219507066,3.028511384468592,3.3615517313901386,1.7287146624351388,9.42230331590497,6.306398171973672,3.8285212126595103,11.777436702919413,11.834380705866382,0.7612060107782554,8.295787655858941,21.51334484424782,2.762133693356018,1.372189291368943,6.831114475134645,1.8391950947777278,8.561843094201114,4.079308474090759,2.2495691097091695,0.602315466325569,2.172518899819482,2.712440371681541,9.805729205370048,5.469660913711711,,3.256496885249161,,2.180933879431659,,1.6469144268609586,0.7724553527175653,1.565794537043787,3.9080294125209223,0.903146308519831,4.984750870351945,,3.446021564055753,8.825191868985943,3.4269848893150034,2.519831867595998
t_vegetation_l,1.02045846778497,0.2892432196966127,0.9216052499348322,0.433147701828429,0.7651266896284237,1.108793693751747,1.9778306700384474,0.49498325856128284,0.26283986529305836,1.8965561631375976,0.3982001858774263,1.198203775455659,0.37933564953049925,0.06514214504234862,0.7143935434254495,0.3078366105185123,,3.8788042451219744,0.21774568837708175,0.17669909592553895,0.7030911958389954,0.04267621733255867,0.3419714356944794,1.3039684125726607,0.18994990877161486,2.714089509377996,1.001585500398485,2.6187692409302707,0.343278798774965,0.30467811341105205,0.2727944905756955,,1.0055257949731642,0.4219095109136193,0.38645583893637914,0.9358165987143131,0.5702536819111134,3.0522555713135286,,0.44424616632241665,0.11225825035467309,0.0705198206990645,0.2477965417156322,0.11614999789687878,2.6139744885600393,0.22451341891355228,0.07227418684111313,,0.4979748300556164,0.5005674861543526,0.178819556722738,0.3713261526623581,4.789687086993531,0.33852797778835103,0.6119495895967875,0.2611639118214748,0.8626200259038632,0.3694343842758615,0.1438324224233573,0.31605132509906153,0.6525224900719907,4.104558916225092,0.16960911575481924,1.5063340919472517,0.30545366451041034,0.5393810911469916,1.799504664001708,0.11428897011287958,1.1864251357451843,3.296144817289862,0.10144397296376552,0.5401788495137668,4.071505773639936,3.8454546127178224,2.387524181389629,0.1492800665017078,0.6335662001735678,,1.8099890902476512,0.7948195829454805,0.6470686216860685,0.25348551075807385,0.20813480158531522,2.70331491771995,0.5615648355683903,0.4459124035150478,0.7446425003651667,0.7367707238316986,1.0107320708436351,0.32715864339483475,0.15557217819493097,0.3075018042857273,0.1461031160913782,0.18736601601024688,2.73392263098926,0.2615862498498918,0.09987455575106613,0.5110376525237483,1.411408227136535,0.22526271210978607,1.1947477337800179,0.3797425277767218,0.40354596127086195,0.9627656666559823,4.511145450519791,1.3652158282538935,0.6292138843078857,0.1526261855272679,0.4780159235342498,,0.6828662265899813,,1.5479952955054994,,1.5951338437331686,2.570115696218832,1.6666306378530387,0.6324782910976973,2.8234378217717033,0.5946701704230776,,0.7194183071553412,0.303657302362201,0.48937369935318736,0.8401411642290105
b0_vegetation_l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
mu_g,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
