,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
L0,-1738.469663064464,-1831.4705252402002,-1660.4510034069854,-1874.70132932493,-1600.9857260029164,-1626.0932361135608,-1755.7949521937367,-1648.263827168872,-1645.2514044290683,-1606.0503843978413,-1724.5398186504626,-1643.088394726731,-1818.9628364994173,-1673.5548536876247,-1655.9410351289448,-1563.655175404717,-1784.6049262284785,-1658.137101937901,-1816.8690840717243,-1629.5274252252746,-1551.64714762057,-1744.8176060705969,-1802.802890122574,-1805.2287006134718,-1637.8897680377513,-1872.3683774607312,-1742.8750310476116,-1866.0559597587476,-1719.2868057150174,-1762.4324782794877,-1732.3624147216567,-1558.933384483465,-1666.556345155172,-1860.0425389266497,-1806.2193936630708,-1571.9982212068926,-1728.9005026896398,-1642.1627695213601,-1730.3016372665209,-1806.5088957607747,-1657.7158150417063,-1733.902623042528,-1937.8573617418685,-1815.1579966921997,-1825.5252364977723,-1865.914569569175,-1516.9349986537288,-1656.2560012558038,-1763.946848058693,-1617.3600807593803,-1702.2456305232936,-1602.9711839199065,-1798.638869749818,-1755.5892501015376,-1844.6115950285293,-1577.6749187247983,-1874.8409952920695,-1663.3424402957821,-1936.1345953277091,-1877.6185155249705,-1884.349899163781,-1593.3440463305642,-1563.321175296625,-1874.7027483614177,-1783.7654125133342,-1851.9475955214484,-1740.43201615504,-2038.4255823665424,-1810.4228699188916,-1555.8088252054692,-1965.1624937039742,-1840.6666399569744,-1870.756108064553,-1667.2774116160685,-1620.4456698106603,-1784.7811811664556,-1932.1939180151894,-1552.1679825328604,-1617.2031430920788,-1622.9704151158376,-1790.3164472893118,-1573.9319488396902,-1713.356136168952,-1738.335483771755,-1767.4537296875617,-1586.5975871745388,-1889.7424708405363,-1929.5233719862022,-1640.9456819805694,-1609.57343696742,-1518.5381333619061,-1649.9191743684246,-1803.3740832108617,-1782.047245953046,-1743.3085745880248,-1635.655849218931,-1806.7954461882425,-1730.0360732968832,-1596.7471090849544,-1647.1230034800499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LL,-1689.6058952733486,-1778.0838242700688,-1609.209261182063,-1814.8665194748796,-1553.9676369918823,-1581.3837120074404,-1687.779678299917,-1606.7737702304964,-1599.52894629749,-1562.0200230208584,-1682.8486819891416,-1596.4830227619368,-1776.3892932525182,-1630.119743318243,-1597.1849170697815,-1517.1949716638667,-1751.0340333144616,-1604.7178494924563,-1772.6902962254132,-1581.079360483268,-1506.6083591889242,-1697.4825255878247,-1745.9731666571329,-1753.2895266407486,-1587.049962969894,-1821.1465627197413,-1695.6546288206341,-1784.5510110337493,-1698.3201688784088,-1708.7397214714672,-1698.627048818688,-1490.5308374021956,-1609.2841069600136,-1801.9864098593325,-1741.4436986081848,-1513.2764334676067,-1657.172984658973,-1626.6851651632724,-1677.3608429399887,-1752.6783133557497,-1611.4085089072585,-1695.249227823045,-1874.0878087419244,-1773.939469489408,-1771.331414586135,-1800.855220017198,-1486.5852628336947,-1602.7852525541944,-1715.465724521801,-1572.3321441232554,-1650.6734600487582,-1545.4750123295444,-1733.9328668974433,-1702.8088773106708,-1778.7710080175295,-1528.801523031743,-1831.4191150273512,-1636.4703702091424,-1877.9077066390694,-1821.8419796406067,-1824.548252648329,-1551.686456697647,-1517.1052252895038,-1813.1280367888287,-1744.5156442719679,-1792.9210345507504,-1697.7555562005475,-1979.8143847793626,-1750.3135263756371,-1525.54580824087,-1876.616246616454,-1771.9842155085767,-1818.9172994487064,-1625.4444758100472,-1564.1156424556877,-1701.5253398622806,-1891.8393490766287,-1500.1217813434896,-1559.7915949999626,-1570.8131877974447,-1752.2000405540552,-1520.6863512580983,-1663.8274844515215,-1673.7572003636703,-1693.8802179944807,-1560.9303024152714,-1837.3917723631346,-1876.5007649039255,-1613.2246730923196,-1579.7891738308422,-1471.7911022632381,-1610.924189734326,-1739.45675988767,-1747.541571614117,-1698.1267723387523,-1602.4142228253586,-1741.8997676805452,-1678.227242307796,-1538.3299034594654,-1583.6421123898924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
runtime,38.45060706138611,37.73088216781616,36.64970684051514,33.862735748291016,37.130600929260254,35.44757628440857,41.359994888305664,36.534600019454956,35.42788887023926,32.84064507484436,36.90835213661194,33.06520700454712,33.38327598571777,32.40431618690491,33.94772028923035,34.40862321853638,25.15401315689087,34.08071708679199,29.001291036605835,33.80050611495972,35.80470108985901,33.887152910232544,38.78040909767151,37.727044105529785,33.974857807159424,33.35258960723877,37.57921314239502,34.30724477767944,35.86680817604065,36.5525119304657,32.1305410861969,36.27598524093628,35.185701847076416,33.80284595489502,36.186107873916626,31.372277975082397,39.25653100013733,31.711472034454346,33.49491286277771,42.287132263183594,35.93135190010071,35.01121783256531,41.12973999977112,39.48362684249878,36.27958083152771,32.12930107116699,38.81731200218201,37.88437342643738,35.42632603645325,33.06812596321106,38.278465032577515,37.32395386695862,34.46640467643738,35.52998495101929,42.972031116485596,33.745481967926025,37.1942982673645,32.74829912185669,33.36292505264282,39.01183485984802,36.23842716217041,34.37931203842163,35.19212889671326,32.287736892700195,33.74168801307678,36.245975971221924,36.30802512168884,35.80483412742615,33.259318113327026,37.463104009628296,35.426177978515625,31.635434865951538,35.80340504646301,33.52938795089722,37.175732135772705,37.9135160446167,37.199936628341675,40.77080011367798,34.83092188835144,28.753463745117188,38.84626483917236,36.112584352493286,28.78037190437317,35.191903829574585,37.24215579032898,37.26345491409302,27.701807260513306,32.07428216934204,33.56918811798096,37.33125281333923,41.47821402549744,40.68744897842407,39.476452112197876,37.432027101516724,37.86964297294617,32.784801959991455,32.1051812171936,37.646652936935425,34.597228050231934,36.59796404838562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beta_length_g,-0.37066047023589366,-0.3569515185040795,-0.3890753264353195,-0.34624678744580695,-0.381247761093527,-0.3493103219645769,-0.4019192886344071,-0.35764129882068596,-0.3775187801600665,-0.37040537142051644,-0.3444989477927785,-0.33239198457885905,-0.3465728291113862,-0.35247669260135134,-0.4022641545267426,-0.35125410906819904,-0.3258143709002408,-0.3764909518930386,-0.3776171243654763,-0.3517995938206536,-0.3923415694216993,-0.3771552217427576,-0.3536371201441188,-0.3703173324817025,-0.3612896801247606,-0.3599587294236806,-0.4061691719535139,-0.4551541857733201,-0.346388739937934,-0.3935103629915857,-0.3600002454894964,-0.3930170353654659,-0.37071727708646013,-0.3732303595908523,-0.42363213981333486,-0.374030014802961,-0.39352025838429705,-0.3210397447890214,-0.38417926694425963,-0.37915765282338953,-0.3597076143951745,-0.3730039396445254,-0.44058527122173446,-0.33886097085190814,-0.34770085220485286,-0.32565865496048524,-0.3842029827762396,-0.4101033353412852,-0.36933499193690894,-0.3569494717920612,-0.38833525631424426,-0.39584835522633616,-0.4081388649710908,-0.3813504739200487,-0.47045678760577997,-0.39855849630261947,-0.37752013492165476,-0.357121994947992,-0.4156639114543787,-0.38248585146709957,-0.3928782671976686,-0.413819809912589,-0.3778167470434742,-0.35598053812588243,-0.34159547485240593,-0.40849368496903815,-0.3394429948533075,-0.4027576795254708,-0.3721777482741356,-0.35515663418977095,-0.3986461008802066,-0.38586639592249106,-0.34890293974481285,-0.3678410235310873,-0.36240177957605746,-0.39428757025902633,-0.3549059451959282,-0.37627129136232423,-0.35567497223983924,-0.35884677402656867,-0.36621297540213166,-0.3713387022423583,-0.38113185825745016,-0.3464331797551089,-0.4640385855062802,-0.3463436074510527,-0.3649701371831477,-0.3559676290534361,-0.34422450364902135,-0.33802837492027277,-0.38769897708829776,-0.40604598264907765,-0.36982879501038307,-0.34963961001723753,-0.36623398339710594,-0.35494021796710984,-0.3702694697150281,-0.3805366772484356,-0.4655557988541499,-0.36293545396843724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
se_length_g,0.4049033272506979,0.24519149010718883,0.15769962966530715,1.1410917148678248,0.12363661783375664,1.3099252062041782,0.5276589985848479,0.31405084890914237,1.0113670802190309,0.20824900878098035,0.11070634159358239,0.32111064810679024,0.1055553756630034,1.1852158654787337,0.9577085468145358,0.9689090371566214,0.27788851368742984,0.64772772580109,0.22465419571170572,0.12651415192389093,0.4349783063492208,0.25753621152703643,0.09836097751672819,0.5972338310010626,0.349857041194746,0.0862467917095612,0.4189052838628607,0.9333193324447151,0.7871163811665177,0.2536450636444075,0.6054578978349987,0.36765347015076083,0.1362743093062584,0.47593529370457793,1.028443317610401,1.0354235700674264,0.2193068271217661,0.6848470551629068,0.3999080909544945,1.4961960533541938,0.06663348563055937,0.2925440207378896,0.10566156997245542,0.82636357203924,0.16495428653209754,0.21719357237168718,0.8211133762615643,1.376480706714464,0.9177862369794527,0.33325869108742145,0.1186692200275358,0.5320729231471047,1.2278388663041324,0.4801845570156365,0.4989838267874417,0.3325922683092042,1.6767046187962855,0.05034429284210216,0.9269019573779762,0.24433620002172945,0.7110154404684536,1.2557354454771235,0.25824816424015373,0.10150177096790387,0.11140034311503379,1.1066074724056942,0.07695344051425189,1.379465261320046,0.24578831454028988,1.045723937056766,0.033824612433187747,0.38266978284423175,0.09594046919634308,0.10292782288905582,0.15742642571810894,0.9870439616325286,1.2569970606741745,0.7061700797809038,0.6995485991391638,0.10204793607134656,0.9220307439193645,0.43535076677954254,0.19299917963799815,0.5881026624457335,0.5141253907018871,0.14123991483790385,0.1929749174904952,0.12102044586045736,0.8365370182091633,0.09590107675022987,0.15363209362059868,0.923191947704255,0.9082339175622606,0.8550746743506591,0.6110007061006079,0.6808176421690892,0.5698278892331232,0.20282649390098578,0.09499390759230496,0.29977828433769343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_length_g,-0.9154295489560089,-1.4558071258836645,-2.467192391390336,-0.30343466956634024,-3.0836152571413558,-0.26666432580283506,-0.7617027089698695,-1.138800611630108,-0.37327572504961065,-1.7786657117301297,-3.111826683402471,-1.0351322403619485,-3.2833271345445856,-0.2973945108800738,-0.4200277379425358,-0.3625253719368703,-1.1724643331847755,-0.581248782314214,-1.6808816909436441,-2.780713370566568,-0.9019796244889262,-1.4644745277040914,-3.5952989597320335,-0.6200541785467669,-1.0326780301204534,-4.173589791442365,-0.9695966787721009,-0.4876725145948705,-0.4400730923990947,-1.5514213339600393,-0.5945917078244222,-1.0689876943206993,-2.720375388242272,-0.7842039969040907,-0.41191588545458063,-0.361233823157613,-1.7943821610523876,-0.46877582719933675,-0.9606689027653991,-0.2534144185004288,-5.39830103425065,-1.275035253510532,-4.169777823068399,-0.4100628129283236,-2.1078618780676286,-1.4993936119029336,-0.4679049128702202,-0.297936130409096,-0.4024194055823236,-1.0710882606762238,-3.2724177021146312,-0.7439738765223617,-0.33240425610537394,-0.7941747987277121,-0.942829731846572,-1.1983396316720383,-0.22515601775623326,-7.093594423265717,-0.4484443129564753,-1.5654080379128599,-0.5525594028433759,-0.3295437836075065,-1.4629987715696966,-3.5071362275880675,-3.066377223808628,-0.36914054455189865,-4.411017786663381,-0.2919665255941723,-1.5142206779449143,-0.33962752654335737,-11.785681259988847,-1.0083534504723632,-3.6366607612766586,-3.5737763920993157,-2.302039050451299,-0.39946302858374366,-0.2823442920427983,-0.5328338060981939,-0.5084349717482366,-3.516453030227695,-0.3971808725655232,-0.8529643923434289,-1.9747848616368522,-0.5890692252852632,-0.9025786197269344,-2.4521652243173557,-1.8912827735818256,-2.9413842142333917,-0.4114874729464193,-3.524760997216463,-2.523554603413384,-0.4398283408545876,-0.4071955339468269,-0.40889950375708733,-0.5994002621280139,-0.5213440369087207,-0.6497917646911567,-1.8761684922394948,-4.900901654158951,-1.2106796019941146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0_length_g,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beta_crosswalk_g,-1.0445218624437487,-0.9900647457569507,-0.9746151278419891,-1.0085414165181106,-1.069849318160605,-1.0159908209551811,-1.008568240196844,-1.1551453407666914,-0.97983554883135,-1.0197554531165376,-0.9858811351960134,-0.9499068368785956,-0.9653232724605101,-1.0582038298433587,-1.0658370098248402,-0.9984333097227077,-1.032625715872508,-0.9418904417758667,-1.044562406887147,-0.8706873752227542,-1.0690046548140368,-1.0878952154955779,-1.0490989388262137,-1.0245484953816055,-1.01313548465626,-1.077464018535195,-1.1628334915125114,-1.255129398778455,-1.0768404561201472,-1.0355632933744605,-1.060929862159374,-0.9171398617398898,-1.11725152750202,-1.0551664894405834,-1.1618781987581581,-1.13504475654663,-1.2014056764355385,-1.0563699357618421,-0.9528569719041843,-0.9452985752449872,-1.029469622892209,-1.0049379883218692,-1.180286737256051,-0.9097176175480662,-1.0054954896715784,-0.9758735281631831,-1.209290100150122,-1.2852393548840981,-1.0292729946705728,-1.0083728511540564,-1.0906442304697421,-1.132079021703876,-1.164052171657355,-1.0466140325065616,-1.2390106256505606,-1.0671875837908666,-1.1041476439425029,-0.9730167553681879,-1.2104312106107644,-1.0206237928749897,-0.992091725732365,-1.184131584376748,-1.0460885653670584,-0.9949358983779392,-0.9459039605954022,-1.1145895738974392,-1.0274918204194228,-1.2067918736847283,-1.0654453459347515,-1.1079555471773672,-1.010808459519978,-1.014059293548417,-0.8973491732880359,-0.9796109085374701,-0.9721639153612236,-1.1566618665848636,-1.134538695608166,-1.1520807991075295,-0.9380140193682099,-0.8191054220208845,-1.0894933511027332,-0.9891889486430409,-1.0487550304529003,-0.9494193326927775,-1.2519317216267518,-1.055318407904665,-1.0311117829762662,-1.0500994648985564,-1.0943267910157943,-1.031163370513657,-1.1882102949670215,-1.2000264621471868,-0.9944226846805089,-1.0681020924002465,-1.0315275449263148,-1.0254235261910094,-0.9896174698425136,-1.0101507075623464,-1.2544985099153183,-0.982836474385327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
se_crosswalk_g,1.604514412535314,4.778729230413845,1.5472468922958913,4.945986538370265,1.3868983224809233,5.2968897114072835,0.9395930050429745,2.1757431033797774,1.3738819563809979,1.8664803513286412,1.1567560688047955,1.4216151055839417,0.7675763479648225,1.4660496077694518,0.9760773523031189,2.6296618815677775,1.004203129356658,2.841179514493806,1.7566559178582102,1.1370310425794785,1.4091140561443793,1.0418811341109777,1.6071604565119446,0.8580912232208501,1.0216790122035666,1.017806976570684,1.2652218974962073,4.31338218970859,5.324268440145012,2.072910745916326,2.111239696548394,1.6090707455568924,1.5652448953734117,2.665316288479663,1.5834471392181415,1.2288613284592296,1.266827902382048,2.4601156591176947,0.8854812877472275,0.9397098252402719,0.2710285290707011,1.426629587408482,3.5086351202446298,2.282706347036061,1.8817982223440115,0.5865471449987159,3.366638043406652,3.373819682527337,1.4887697127598976,0.6511204720225068,0.4940175369379587,2.6111050100865643,1.3752973399472361,2.4559718767611383,1.4249471510498117,2.4341414075458494,0.6931293588224405,1.9150704665083698,2.9105218308494014,1.4844917152173738,1.9578680926519791,3.4047680556457705,1.2042715411954186,0.9903357263202244,0.3131073754955444,6.122293013344889,1.0321292396660036,8.633545411354426,3.301686925750179,2.71523794773217,0.12112158263539183,0.21424684259035878,1.92675617774866,0.48723008762864345,1.0822148481194265,6.36803746536401,2.3163425232889234,2.1538475781321673,1.3442273730436363,0.9642158056868211,1.2115583474881788,1.9615427835684367,1.4489579499382743,2.1389960243004573,2.1464691639412448,1.3207057247020613,1.528635631269726,0.6266407305358261,1.6996128877794707,2.21096137024468,0.8866695197268875,3.55404063029135,1.7629462996734655,4.58851991734256,0.31495180460126015,2.224569961704162,3.2332999469263655,0.6742804691300402,3.7942671630481244,1.986145642596691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
