,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
L0,-1768.2302783999025,-1849.0641473722794,-1695.9764118640246,-1899.7841193929678,-1636.2713781378216,-1645.9534692374489,-1801.4756425027374,-1676.11492631933,-1671.5802500109646,-1625.1376586912902,-1757.0493050205707,-1674.1629033330894,-1832.8187066985288,-1690.90691450337,-1704.3857093488007,-1608.055332558889,-1793.023598381147,-1678.2960746030387,-1845.8812613010614,-1643.8123276899278,-1592.3842326092822,-1781.1118427266263,-1840.3445296182153,-1850.3747562620758,-1678.064684201034,-1912.863987821977,-1774.3272438540653,-1898.5298903617104,-1734.3846870240613,-1776.088949526904,-1739.1880873682665,-1590.786174899417,-1698.6195428953972,-1895.153593304555,-1838.1726744949717,-1602.3689139659832,-1763.6623140031265,-1655.536009571218,-1765.6909595846287,-1820.4824793220985,-1686.680341084161,-1753.6921530027146,-1981.0261320139916,-1823.4544653585183,-1849.3148644609175,-1878.274820618355,-1544.7831353253985,-1690.5022020038343,-1782.148392237353,-1651.542581845933,-1722.5336900703746,-1639.7549648330266,-1839.4136985070193,-1803.3284246692567,-1880.4630554722667,-1610.984250990957,-1930.4524413671916,-1682.0663240726622,-1969.5192022274437,-1906.6919225736674,-1918.6187197970241,-1636.8168086630478,-1589.6626344336244,-1921.194102286044,-1806.7952707125119,-1899.433340359108,-1760.5560323642298,-2061.00360029194,-1836.2977247005113,-1579.0838029937022,-1974.7669723918063,-1868.8944543699529,-1914.4911382046823,-1690.0559040079547,-1649.874750668624,-1807.0811141876954,-1959.1770365405887,-1579.1789094392877,-1643.1557427276152,-1648.5290087812393,-1805.3290521087656,-1626.7292373276055,-1745.5938780283016,-1773.521849150786,-1817.7001565877622,-1602.1708834205865,-1909.738385126294,-1956.1871994686176,-1657.3572308389348,-1634.5064954057893,-1545.4336541592713,-1673.1626334896928,-1818.0291559991851,-1800.936635829776,-1764.9099406159044,-1662.31496190391,-1840.9496848897595,-1739.4398292416101,-1623.3169606763738,-1663.8238801270654,,,,,,,,,,,,,,,,,,,,
LL,-1675.760699630105,-1756.015214670405,-1590.5436800582313,-1801.4496631762156,-1542.7127304658243,-1566.2747913807937,-1671.796238290504,-1596.104985926918,-1588.9110386888972,-1550.5233491690785,-1668.2797483490046,-1579.5183431546532,-1761.2576591552654,-1619.3967806417356,-1586.3435743292525,-1506.75933368595,-1732.5681581307638,-1591.7906080081586,-1756.9796141646543,-1563.8271417799176,-1497.5173201650807,-1685.3775258418962,-1733.6760522576194,-1738.4710769881972,-1577.1343004783628,-1811.9236681057707,-1680.1276835219405,-1770.1424780693424,-1682.6941851273266,-1688.1600987144573,-1682.4995230744478,-1483.3406559617881,-1601.0052895580995,-1785.4688328313962,-1732.1132500868396,-1509.1409598135922,-1644.782647024329,-1610.357927813034,-1661.5277250524923,-1733.7590560159776,-1598.116475629865,-1677.6607854980352,-1858.8210554108227,-1752.794950712455,-1751.097573053853,-1781.8071870465058,-1471.0193640033278,-1590.5362342076455,-1699.9560318074755,-1558.5385872513211,-1634.207244464246,-1537.5699591452787,-1724.9940317400215,-1688.1778514698647,-1760.1592507311086,-1517.5218200172224,-1816.9223687356189,-1617.600257290666,-1863.627913619943,-1808.1735651246686,-1807.3034513750276,-1537.743254264853,-1503.1451726274342,-1802.404835573572,-1729.0001034422714,-1782.9370099311961,-1682.255418288004,-1954.2573543001852,-1740.759034418572,-1506.4244260867,-1862.7480985133473,-1757.8445662870627,-1803.5652873030972,-1610.7595862565938,-1560.456144713278,-1688.9484757856735,-1874.4460173726081,-1490.1887226496185,-1553.890997077999,-1551.4687898269283,-1738.3908592100865,-1508.0583064954199,-1658.8595316626727,-1660.8408722714883,-1681.4397294663756,-1544.7386904518382,-1818.1095412449758,-1858.1438823312828,-1598.5521657928182,-1564.028796803318,-1465.7804445647273,-1596.6579414710457,-1718.4155322564081,-1731.6681005728285,-1688.374706241901,-1591.4842540411662,-1721.729474016372,-1665.5297114295493,-1527.4939609718192,-1577.4478583448208,,,,,,,,,,,,,,,,,,,,
Lv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
runtime,74.07571315765381,56.02963709831238,52.42108416557312,58.2204270362854,53.33189296722412,49.984771728515625,59.562191009521484,49.024091958999634,53.700676679611206,51.28771376609802,58.31906270980835,48.40894317626953,63.932618141174316,52.08557844161987,59.34056806564331,52.86144304275513,57.43625807762146,58.161975145339966,64.19025301933289,62.341527700424194,58.776739835739136,51.37027287483215,65.67645502090454,54.332273960113525,57.84004282951355,56.381317138671875,49.98321604728699,57.0728440284729,53.93790626525879,55.0305290222168,61.640591859817505,44.71401786804199,44.85207915306091,63.27796912193298,63.67043495178223,59.46016716957092,58.044453859329224,51.49849605560303,60.506030797958374,68.75517272949219,51.62976288795471,52.93611216545105,58.568000078201294,55.9743287563324,62.650657176971436,57.827165842056274,51.40752911567688,62.56090426445007,59.08570408821106,48.93389105796814,60.12444615364075,56.84457087516785,53.60506796836853,52.95683407783508,56.25023889541626,49.27127170562744,53.1526882648468,52.50764179229736,53.43415880203247,57.78349590301514,56.32539200782776,53.1382200717926,53.52336311340332,57.06107997894287,59.876354932785034,55.666903018951416,46.871700048446655,48.87296485900879,46.394553899765015,41.21592593193054,40.275389194488525,43.08686900138855,42.30174684524536,37.873339891433716,37.042794942855835,45.688175201416016,44.027525901794434,37.8724160194397,31.963114023208618,38.3584041595459,44.35633683204651,42.286895751953125,42.822285175323486,39.086609840393066,45.34123206138611,38.543885231018066,44.095617055892944,45.274728775024414,38.38854503631592,42.76741814613342,46.38590621948242,42.27650713920593,41.05123805999756,38.75125026702881,46.19952201843262,41.142093658447266,41.52781391143799,45.17368507385254,44.988316774368286,38.46844124794006,,,,,,,,,,,,,,,,,,,,
gamma,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,,,,,,,,,,,,,,,,,,,,
beta_length_g,-0.4132164975640517,-0.40283276941577884,-0.43250580958785695,-0.3829625957749372,-0.4255135032883981,-0.3846182573737017,-0.45232677154451806,-0.3891434948899764,-0.42114302477977805,-0.4120968544368923,-0.3797964336330041,-0.3542972024358921,-0.3805208214903067,-0.3874792992582202,-0.45444495235226084,-0.38766592658329135,-0.3435442094131753,-0.41919976618171134,-0.42080286111503024,-0.3903412917452631,-0.432861407947074,-0.4261834726214665,-0.39504434436527114,-0.42059291486447586,-0.3912591007450184,-0.39911183949168844,-0.45227284843424037,-0.5093067966101176,-0.379069353120728,-0.436835662836994,-0.39019465157609606,-0.441345626211953,-0.40594450111644975,-0.41811219890538054,-0.48081292846631624,-0.4182425218734268,-0.4414141807716714,-0.3535397426736801,-0.43277029443115234,-0.42140968050515243,-0.3946369565841404,-0.41885436974468554,-0.5043272638134795,-0.37683767344836033,-0.38077390837974423,-0.3416823498851842,-0.42955787256957645,-0.45319696857463637,-0.41068345298710957,-0.3904113876798999,-0.4462154008555993,-0.4475363693033982,-0.45951288105782356,-0.4345928435261401,-0.5454656100765224,-0.44308147206891196,-0.42746096907486736,-0.390527516650323,-0.4790445474879412,-0.4294085107389951,-0.44364049096557806,-0.4694062331000249,-0.41753262480973996,-0.3999297646887863,-0.3783666406437915,-0.45748549939233424,-0.3716117825732201,-0.46037231703952436,-0.41653487084739593,-0.39819695225647106,-0.4556803444278417,-0.4332270219382356,-0.38303511521112443,-0.4099199426363461,-0.40416532549874024,-0.44114440397203775,-0.393193804536079,-0.41463762409281857,-0.39044205183377434,-0.3963507080513225,-0.40142979232609705,-0.41354294830401384,-0.418392761119164,-0.3862365837629362,-0.5276228583371119,-0.37739030834346043,-0.40882201798222045,-0.39896813956005245,-0.37804647650882656,-0.34534087141873465,-0.42827610708097724,-0.45282749575770737,-0.41435380800861177,-0.3866796237831261,-0.4014988401193173,-0.3859899459359052,-0.42035920484961936,-0.4236013770593723,-0.5212300810456011,-0.39872041224893384,,,,,,,,,,,,,,,,,,,,
se_length_g,0.13651346439541945,0.941528673606868,0.549524194196939,1.0961959725107695,0.4842101802496482,0.7346490206254513,0.4635224998123644,0.20724149241447679,0.5205279378678663,0.09987786343235629,0.027233451781443246,0.3945953428673955,1.554763038899496,0.4345494347156722,1.3273280531923952,0.27794030630518834,0.35725126389244233,0.11960475302123177,1.2307217996656323,0.06286792731920718,0.3581122224761213,0.18731579149949373,0.8243607769711306,1.010140308561459,0.5370414980521093,0.6080810334331908,0.1776263274361153,0.7882879264468812,0.29418202180986575,0.4340925677702266,0.40636966465800217,0.11333571984602864,0.07691906529660192,0.9280396840143981,0.2909948481168431,0.22460885653291907,0.2446782172365656,0.6879505498099353,0.5947147876758347,0.5980523881456674,0.2797342855341724,0.5778681573006031,0.7780044061064738,0.07476667823610365,0.38212741478386586,0.08507431570307099,0.6452765720312109,0.5417555371766254,1.317920474123625,0.4145791071866062,0.5476022007710198,0.8605167339697009,1.0119570440805057,0.7576316546492302,2.0100295598036406,0.09797256647080418,0.4706158594238506,0.1840261811245581,0.844837965691879,0.6701848730497408,0.4933646523605902,0.3386764534222367,0.3337220702335156,0.3961010319214544,0.1694869507367837,0.22523471220570224,0.08908533030956181,0.22980261343670308,0.38657064325761137,1.186822571976068,0.44518484561495797,0.3996852809244486,0.8432548087829889,0.4718241436073753,0.1657425470849357,0.2993242898287682,0.05634016908651015,0.16637094464716226,0.19945062246523043,0.2075648829323576,0.41427175589977355,0.8001580104271888,0.1376724852246716,0.5350269548875373,0.9630660678905318,0.25460747918126025,0.1762599402252535,0.3013127419012961,0.23240687602197746,0.012003251877477472,0.5104824326302423,0.14690989871072246,0.49432471865724564,0.18344536309106693,0.1720765607740691,0.5006395100520762,0.4811269811466041,0.6655253292666722,2.3294095903342367,0.45198420087171637,,,,,,,,,,,,,,,,,,,,
t_length_g,-3.026928511367533,-0.4278497094226365,-0.7870550817510595,-0.3493559594985419,-0.8787785152906381,-0.5235401485273237,-0.97584641894972,-1.8777296493874935,-0.8090690127120195,-4.126007908809451,-13.945952818650616,-0.8978747692796626,-0.24474521967003396,-0.8916805967352134,-0.3423757610330484,-1.3947812454290829,-0.961631893670798,-3.5048754802185544,-0.34191550131748355,-6.208909827157726,-1.2087311763728952,-2.275213793828047,-0.4792129312808216,-0.4163707866122502,-0.7285453771526877,-0.6563464695458857,-2.546203904355923,-0.6460923471272235,-1.2885537694948817,-1.0063191477358335,-0.9601963077250885,-3.89414411283168,-5.277553744980093,-0.4505326723710381,-1.652307357253471,-1.862092743489518,-1.8040599844034864,-0.5139028419576885,-0.7276938515728406,-0.7046367322631772,-1.4107564821042697,-0.7248268734883765,-0.6482318864200105,-5.040182101689137,-0.9964579709495923,-4.016280907597712,-0.665695751540162,-0.8365340775961155,-0.3116147453890956,-0.9417054089611223,-0.8148531912898292,-0.5200786360525979,-0.45408338599525305,-0.5736202293809235,-0.2713719345151366,-4.522505513836368,-0.9083012408425517,-2.1221302005174714,-0.5670253550876212,-0.640731428008708,-0.8992141792949736,-1.3860019743232754,-1.2511387829926248,-1.0096660509788602,-2.232423434364583,-2.031150060806445,-4.171413871194165,-2.003338039348841,-1.0775129413275606,-0.3355151491544943,-1.0235755976787255,-1.0839203808962063,-0.4542341309193747,-0.8687981490354969,-2.438512817663068,-1.4738008874067632,-6.978924822400359,-2.4922478199073623,-1.957587532231637,-1.9095268065190367,-0.96900111245628,-0.5168266053891422,-3.03904415204227,-0.7219011682208107,-0.5478573858310672,-1.4822436071282439,-2.3194267367829666,-1.3240997942620902,-1.6266578811251555,-28.77060941016505,-0.8389634583002202,-3.0823484307845144,-0.8382219063091522,-2.107873523034586,-2.3332570009140996,-0.7709937753329832,-0.8736970099823435,-0.6364917433362445,-0.2237605971952799,-0.8821556405731535,,,,,,,,,,,,,,,,,,,,
b0_length_g,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,,,,,,,,,,,,,,,,,,,,
beta_crosswalk_g,-1.1323346693975858,-1.0883685755316097,-1.0538793870563061,-1.0788711776031867,-1.159817677159273,-1.0963427582013179,-1.1068319560231605,-1.2206565874283597,-1.0711178195779283,-1.12418532464537,-1.0590968952052187,-0.987894859219216,-1.0364413309061784,-1.1383401178291865,-1.1661247338833485,-1.07601537298402,-1.0645797439110274,-1.0225832392629866,-1.1310713108242887,-0.9409039957090546,-1.142708302933511,-1.1818336532272204,-1.1502391213585195,-1.1222663435359712,-1.0757809093816526,-1.1557113131659524,-1.2531623130021234,-1.3534370387890637,-1.1570550856226105,-1.1130740907803676,-1.1167728451778425,-1.0122264199193127,-1.1898230780206909,-1.1508201910202585,-1.2863201579367127,-1.2451748960869822,-1.2939906291580776,-1.143679864053714,-1.0381025023734862,-1.0317315632939061,-1.1022905025587981,-1.1007110916197536,-1.3273171219261315,-0.9698347769575519,-1.061420240852663,-1.0028035726704352,-1.3120689459093757,-1.366577680215875,-1.1124236900599516,-1.0755548343587933,-1.2059267126589301,-1.2534601787778135,-1.2637046532959015,-1.158494821801717,-1.3854355748658287,-1.1584071546582524,-1.2147847156007414,-1.0319112943401088,-1.3560861950099432,-1.1122106084590409,-1.0807098593745827,-1.2986386480165897,-1.1282103671697339,-1.0864222103901082,-1.035146014814967,-1.2101561237325351,-1.093382457453402,-1.3256190440101967,-1.1712904884650566,-1.1828346376713317,-1.1300428927507107,-1.1044891826827272,-0.9583723120233345,-1.064011308176806,-1.0657654739729483,-1.2468580679201793,-1.2136124438276799,-1.2307250114035975,-1.017214796142161,-0.8802823128190677,-1.1572328456987986,-1.0730198239230315,-1.124142003022629,-1.027626753380983,-1.3789321766820721,-1.1139171126434542,-1.1195640499439372,-1.137641674413786,-1.182496419258104,-1.0581320554928586,-1.2863430019638098,-1.2959346834578713,-1.0807660699848702,-1.144857549960254,-1.1009861255479527,-1.0866160505302487,-1.082209291607199,-1.0960524494436803,-1.3649902058527283,-1.0592413326638221,,,,,,,,,,,,,,,,,,,,
