,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
L0,-2530.7645364298255,-2639.6099980616223,-2489.9189697092033,-2694.5022249094163,-2449.338563629578,-2358.385871848413,-2518.341121742055,-2419.240136451412,-2430.072423137633,-2298.7686820828003,-2481.932953799532,-2444.208470784534,-2555.966878056295,-2433.1395428801166,-2502.870444379178,-2420.6806445852812,-2493.3337071080596,-2367.9575270248183,-2563.088546234393,-2338.1431248457516,-2280.8722557608703,-2539.988555652475,-2687.986994794911,-2740.460942230679,-2421.1238774345065,-2660.9962591904064,-2493.854924157331,-2706.5465210111092,-2456.9953758273073,-2459.475722153587,-2445.616455488442,-2317.770125477138,-2413.6874392453738,-2755.713787402023,-2646.4637182215124,-2395.6901280900124,-2594.335885285853,-2396.5827487914053,-2529.6413698846054,-2542.4134459231145,-2438.3472252754455,-2439.387017256764,-2873.1905320715955,-2520.5831437142415,-2643.4425469185935,-2591.177442295547,-2277.8443755348226,-2451.354070665687,-2497.6779636911992,-2399.9951358931307,-2469.726632298184,-2363.672898248507,-2641.5671322688313,-2552.9126414199504,-2652.1199040330866,-2355.6668056419394,-2818.849560237432,-2354.9055578867105,-2836.994060668618,-2707.619537600481,-2704.422911305306,-2396.393267784781,-2339.0247820358627,-2779.3099316762555,-2571.1362267175214,-2661.6837782912153,-2552.8502572303014,-2853.3339304138167,-2661.7237188988065,-2308.372583928137,-2753.6901889310875,-2661.9866692059763,-2700.4340542130462,-2482.77442244374,-2393.9449703278865,-2581.990758927975,-2794.3581129615786,-2274.943164537382,-2419.6394091586053,-2428.9434532733053,-2576.061718979945,-2395.1983486810623,-2520.419493330076,-2567.7060034118,-2574.960806628958,-2320.282287034092,-2725.8153432609456,-2673.102582638787,-2360.839902790596,-2386.8458401889643,-2242.2970539658727,-2326.8458026088488,-2560.2943683273656,-2562.9783558242234,-2454.134724672222,-2385.1264262659797,-2659.3429101250535,-2409.3044147621868,-2373.758697051437,-2394.7296625964364,,,,,,,,,,,,,,,,,,,,
LL,-2168.9184360934446,-2260.7677186254195,-2071.90552517476,-2316.8556134626992,-2087.032112138693,-2020.3077174473608,-2185.399623264852,-2061.381308632971,-2075.923480634469,-1903.4352400284577,-2160.7977599564533,-2072.372196991697,-2195.1425909273607,-2078.9672748899934,-2128.7984747168457,-2050.624164704321,-2132.654914711077,-2009.1734881505433,-2226.9378751780287,-1966.7748593244792,-1914.6356577676222,-2223.0748868788605,-2311.0772460829094,-2355.9667241082557,-2049.790830922243,-2312.093266215749,-2120.3423606402616,-2373.975970616885,-2070.773550721244,-2108.1823088101405,-2076.0000922790714,-2003.8790368542177,-2037.9991697323899,-2340.2970455980712,-2312.5057339201953,-2039.5289915422213,-2219.6075129782807,-2011.3933936218657,-2145.2850012911076,-2201.765728953371,-2051.400228542984,-2102.2928438013646,-2496.837944208274,-2207.3363110291257,-2225.171276909176,-2271.2962903100743,-1925.7234669403638,-2127.304027444395,-2148.429680059141,-2026.0578831447888,-2122.768540421424,-2027.0656288919395,-2252.5700021684547,-2203.801402844609,-2331.452599908392,-1971.9415239786804,-2420.8965801891477,-2003.1233658308672,-2495.6859277133085,-2390.2528347060897,-2341.808623582571,-2024.4803111713377,-1945.1335252694525,-2421.4232811711927,-2199.203188984676,-2327.781700926374,-2156.5131345929763,-2479.7853854893024,-2299.5642495476113,-1956.3730897598869,-2433.4586870484413,-2296.507937244031,-2318.864396653258,-2108.201447065401,-2047.6356500390473,-2239.461179631642,-2398.884817270524,-1929.1780362032232,-2012.1773547403618,-2009.3688814666166,-2209.6373022188827,-2000.8800103322521,-2157.4592210455567,-2195.8466572494353,-2254.471828696329,-1958.5311022899125,-2350.0310029596376,-2326.7276980120237,-2022.1324913803894,-2003.4178580690466,-1923.3342879407935,-2020.7903880954714,-2191.808167029051,-2194.110088419828,-2140.8238657396478,-2017.116369870761,-2301.7948999831942,-2121.4137235471453,-2011.1389704643552,-2056.996720569066,,,,,,,,,,,,,,,,,,,,
Lv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
runtime,46.78624105453491,42.52663969993591,39.30831503868103,36.05199694633484,43.141359090805054,40.21276831626892,39.16668510437012,38.61868906021118,43.192254066467285,44.22226619720459,45.7171471118927,39.39654278755188,43.33147883415222,41.692224979400635,44.503998041152954,44.84229516983032,43.17089104652405,45.56109285354614,41.45264911651611,38.80337691307068,42.18795990943909,41.05254912376404,45.466679096221924,39.16990828514099,44.35867214202881,48.839133977890015,42.098954916000366,41.064228773117065,42.619763135910034,42.78714108467102,41.6884868144989,41.384345054626465,38.22415900230408,50.75884699821472,43.74319386482239,45.092901945114136,43.532845973968506,45.44131302833557,42.051759243011475,41.135719299316406,41.06087779998779,43.97818613052368,43.7088189125061,39.33364772796631,48.02476787567139,37.67996597290039,42.6819269657135,44.69444298744202,43.21797299385071,40.99911689758301,45.673752784729004,45.99514389038086,46.011603116989136,41.25113296508789,48.26616096496582,40.99490404129028,44.09059476852417,41.378014087677,41.01890802383423,40.7432541847229,50.201138973236084,42.73178696632385,42.697765827178955,46.00228309631348,49.54855799674988,46.01830720901489,47.03460884094238,50.04661798477173,41.80197310447693,44.30138182640076,41.84325909614563,46.382193088531494,43.47549891471863,42.37019085884094,42.67137098312378,42.854268074035645,46.34078788757324,49.748514890670776,44.04239892959595,48.10608124732971,44.14148712158203,47.2857027053833,43.68848013877869,41.12615084648132,46.60796809196472,42.12348794937134,45.35262989997864,43.71423673629761,44.76171398162842,40.62123489379883,44.353955030441284,40.58389616012573,46.6911780834198,41.11662578582764,49.31399869918823,41.4634530544281,33.0919508934021,34.98032522201538,39.627766132354736,34.078505992889404,,,,,,,,,,,,,,,,,,,,
gamma,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,
beta_length_g,-0.45764478454091206,-0.46671134069092407,-0.4838880589152812,-0.44557303958358274,-0.4661267120028906,-0.46425451671983126,-0.4541034072563921,-0.45788991302989596,-0.4676379732536188,-0.4800455770311907,-0.4508307948072205,-0.45724456160665256,-0.4512756908156173,-0.46016626531057003,-0.4586866104868234,-0.4712811118950961,-0.45380475085825106,-0.45635836832263377,-0.4615200854752058,-0.4692939044099115,-0.471852469055141,-0.44987043942776334,-0.46487399455239675,-0.4658004762121299,-0.46508309297997535,-0.4398708155140861,-0.4599518588645247,-0.443542184626308,-0.4724879085443763,-0.463577001179964,-0.4532942202652398,-0.4606447440339066,-0.4544240575499818,-0.4594309929252922,-0.4498986650950269,-0.46312654477967163,-0.45762515485234356,-0.4720372786820941,-0.4658195464070921,-0.46361268031123165,-0.47740709944112136,-0.45818995932861134,-0.4448659838042594,-0.451213890683297,-0.4680850208600816,-0.43612240958509374,-0.47889545540210754,-0.4494421599105668,-0.4516075768587567,-0.4684942295050536,-0.45517899638563747,-0.4588954367800614,-0.4576386317302478,-0.45466492342311554,-0.4486377555993123,-0.4738682927333754,-0.45558412929138015,-0.4661287772255158,-0.43816890677003184,-0.4457399559884017,-0.4492535831511178,-0.46649135504939504,-0.4778631520391898,-0.4532275260731037,-0.4601585308600314,-0.4306550243019472,-0.46319387960812725,-0.4494699823046467,-0.4454482580526367,-0.46521597504396206,-0.4295156932136208,-0.4539053919877192,-0.45751298893539255,-0.4734032400889504,-0.4670527041495685,-0.44024920389753736,-0.4477977557075813,-0.458826657959653,-0.47408654632430886,-0.48034779095733576,-0.455672181908256,-0.4794065106252168,-0.4593070576806788,-0.45801101537785405,-0.4350678333822415,-0.4627436980358432,-0.44920107478071614,-0.4456205977474767,-0.45660912816919746,-0.4693532367282133,-0.4563421728214997,-0.4549193193589292,-0.4594788634265857,-0.4554219538873051,-0.44320703413902957,-0.46747659950722437,-0.4562112306140757,-0.435136599615516,-0.4661998112423176,-0.44850700354355627,,,,,,,,,,,,,,,,,,,,
se_length_g,0.6001102277528997,0.5742645054210282,0.29982740027764654,0.06854306290253298,0.4800974881817955,0.15466282351438013,0.05261425952341225,0.01658486341094962,1.151710031207645,0.016000493532797304,0.013084810926199288,0.5969113231832905,0.8915073362529154,0.4369335857954256,0.2515750497473334,0.544898945567483,0.03122615666356266,0.763979643101886,0.4283432644957447,0.5208717885127507,0.3805012821036964,0.9343551381236932,0.013831679861822446,0.2547466291622503,0.7279951360071923,0.009411778384195725,0.4643065206774636,0.11979469348198526,0.4514215816309676,0.06834585194167776,0.04103989102426781,0.13261582458580132,0.19466480267765487,0.010052214795654895,0.13198355296129588,0.3523521259502225,0.21793225122667712,0.2652391664321794,0.049454571767305985,0.46645415174773214,0.3174200823268468,0.03777803356240386,0.087315281804012,0.25989750688959523,0.055476270694006256,0.15778486333602704,0.046365373226850796,0.9612149402740315,0.05599033652745949,0.14244779200208257,0.010967645519611411,0.04215469024846361,0.025453759575492976,0.07698602673111699,0.01813001804544099,0.28485479000180747,0.831054287248982,0.8038594037884664,0.7889526527562137,0.6057314633007012,0.051167239462888425,0.7665836261660892,0.8760855301662787,0.04830648563049869,0.021838558017553328,0.17240106617505058,0.6957046412784947,0.2688628964894727,0.1502450359000504,0.26583995962472734,0.012481434532166113,0.03978595339720872,1.0680431465861782,0.32098935509474935,0.3349611069299596,0.06939253234904211,0.9223020223146371,0.019424271842263356,0.10780466485591789,0.24625613703041477,0.6451149989536108,0.22512605400450844,0.16199467229726305,0.3079416604472457,0.012143908662913854,0.07558421931940906,0.06451183407982984,0.44755254636841435,0.36442836025381986,0.1411328243315518,0.24841627577138573,0.0768099033445244,0.24516833208953012,0.8419562910799231,0.06895286042487628,0.19292574566035678,0.5313032113385057,0.09755384021192849,0.040443960966547766,0.1863038063061224,,,,,,,,,,,,,,,,,,,,
t_length_g,-0.7626012078723495,-0.8127114531460543,-1.61388871886689,-6.500629249923945,-0.9709001264892795,-3.001720168885098,-8.630804868674918,-27.608904679166,-0.40603794408499605,-30.001923131133957,-34.45451350806581,-0.7660175705299006,-0.5061940294427292,-1.053172107318896,-1.8232595440108237,-0.8648963550558574,-14.532840392355716,-0.5973436235417765,-1.0774538173689214,-0.9009777737241059,-1.2400811541196044,-0.48147692571280953,-33.60936626616989,-1.828485337544771,-0.6388546708303563,-46.736206225671225,-0.9906211487045561,-3.7025194667158434,-1.0466666366222388,-6.7828110706053195,-11.045210134627228,-3.473527729233198,-2.3343925111231423,-45.70445441773517,-3.4087479462456924,-1.314385555446027,-2.099850537387215,-1.7796665742530609,-9.419140228306286,-0.9939083585688885,-1.5040229841208856,-12.128475627820798,-5.094938418715823,-1.7361224279653178,-8.437571866391773,-2.7640319886471256,-10.328730733149213,-0.4675771683099681,-8.065812868212957,-3.288883758185625,-41.501979214383354,-10.885987634478859,-17.97921561932505,-5.905810998807456,-24.745576892138153,-1.663543353897502,-0.5482002033820063,-0.579863561996939,-0.5553804847975155,-0.7358705680558723,-8.78010203143676,-0.6085328972945272,-0.545452624869278,-9.382332830831205,-21.07092100541467,-2.4979835325651276,-0.6657909867568469,-1.6717441795552688,-2.9648118181353325,-1.7499851252636498,-34.412365991001174,-11.408684553970346,-0.4283656427156118,-1.474825356589198,-1.394349058701998,-6.344331140461897,-0.48552181917998455,-23.62130543093705,-4.397644081152988,-1.950602314930363,-0.7063425631823244,-2.1295025702161334,-2.835321996502714,-1.4873304726377454,-35.82601330911606,-6.122226335107711,-6.963080203623641,-0.9956833032531842,-1.252946197302468,-3.3256135767934474,-1.8370059345123806,-5.922664911039227,-1.8741362700089426,-0.5409092594381173,-6.4276816278260265,-2.4230908005933576,-0.8586645457398014,-4.4604763756118055,-11.527056205694674,-2.40739581459006,,,,,,,,,,,,,,,,,,,,
b0_length_g,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,,,,,,,,,,,,,,,,,,,,
beta_crosswalk_g,-1.3170301756803886,-1.3731123791398598,-1.388001024632943,-1.2623575112429153,-1.346669488157754,-1.3735717322188836,-1.318685672159771,-1.345886020410594,-1.357123511345762,-1.403087151086837,-1.3478769133412452,-1.3106418572055833,-1.2209265304126342,-1.3968400135129861,-1.3068387652230498,-1.3683724596615998,-1.3519691099014421,-1.2541454765940758,-1.3255270203531295,-1.3029292479221433,-1.3379113060970405,-1.2930312964099566,-1.3982866845890805,-1.3278674219035804,-1.3631194847826233,-1.3221787901596382,-1.2848073222538878,-1.2106701162124784,-1.3312285677213058,-1.2755985911619458,-1.3553986456462142,-1.257426737906287,-1.300691571012804,-1.3146800644096432,-1.270718392600282,-1.3530682136141026,-1.3219855582067945,-1.4617646089907348,-1.298722644230766,-1.3179387936194165,-1.39619190476391,-1.3698210883852346,-1.254691370566567,-1.1983123120006025,-1.3469160455628697,-1.289139976923518,-1.4643289207369163,-1.3238051746736952,-1.2884645375226143,-1.3391909563666877,-1.3234165355831617,-1.360481205710153,-1.293804203740433,-1.3931850657569238,-1.3275137237866335,-1.3949888728425066,-1.3467698466216074,-1.2919196729338225,-1.2239922604330349,-1.2452676009362988,-1.1896270496363193,-1.2990526545955643,-1.3420755894474974,-1.3030252573341123,-1.3172095438072045,-1.3098733673810177,-1.3396660453087246,-1.3289602830385945,-1.2624849377321508,-1.3838810642121882,-1.1909858590936717,-1.266837193368757,-1.3213716413470677,-1.3625131352096211,-1.3311513695302164,-1.266107373234902,-1.3251060668898678,-1.3314919110516823,-1.3870852717537359,-1.2972153289980697,-1.2587388762759166,-1.3413246421553144,-1.3796722468179643,-1.2494441350581598,-1.2398096106255347,-1.3227094819934624,-1.2971920182650636,-1.3047622561099124,-1.4127471676939118,-1.414893363632327,-1.3975915310149751,-1.3361194372303857,-1.3166541562043108,-1.3007705590907481,-1.2527786134443282,-1.381895607365762,-1.2471413492384196,-1.245308932381147,-1.295196843314376,-1.3018051456394548,,,,,,,,,,,,,,,,,,,,
