,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
L0,-2168.34161757984,-2272.0104078095715,-2099.462967559119,-2309.698570347956,-2066.2586561802764,-2015.613373928089,-2183.9956364335476,-2058.253348230582,-2053.780894427259,-1947.6362686975156,-2140.1241867100975,-2082.1111893251436,-2207.875205913673,-2061.896018208306,-2136.5802596979443,-2043.3652473315128,-2137.013901130217,-2018.51314229541,-2228.230875115022,-1984.3868163246295,-1937.7249368884727,-2191.0344508568514,-2300.8793033489974,-2348.253593943363,-2062.964570363644,-2294.635668627213,-2138.1663355494993,-2346.614992298858,-2094.5987978555663,-2116.042823606819,-2075.2549574228,-1971.5233687449122,-2069.2698663354136,-2368.849997267849,-2279.9895605265565,-2004.7154945001932,-2210.871324502996,-2027.6929410274581,-2173.3807702995464,-2189.1601037520013,-2069.1862909554993,-2103.8537370239283,-2477.2272354547954,-2187.8849889136372,-2261.3177835408005,-2238.7876224621637,-1923.399517559292,-2097.337732109791,-2170.8968536532348,-2040.2525198369474,-2104.3862135298778,-2008.3417085086883,-2251.9883379947873,-2203.224538170979,-2299.572697823462,-1982.9189657964914,-2429.5855775633913,-2022.7192969826624,-2459.501614774371,-2342.299374296914,-2347.262728934802,-2041.8968642771265,-1969.2803991044314,-2404.2113133612334,-2208.674603347507,-2289.824823612136,-2172.5718135613233,-2486.0580011695693,-2277.471284775846,-1962.5546477246967,-2388.368957068544,-2288.6504130591384,-2322.7847327828,-2110.124610136786,-2031.1763657644367,-2207.5530447959773,-2389.5742417931656,-1928.654822750985,-2041.8315715798358,-2048.488213335754,-2207.655952730451,-2042.6046408084937,-2122.2792395009405,-2202.0419794284317,-2225.083990540141,-1965.8541964890858,-2349.841721685527,-2338.2032881055634,-2014.2445625390444,-2016.2826511723683,-1901.1800112564858,-2002.2497138679828,-2196.548187411958,-2197.534532127534,-2127.7512494556627,-2018.9531409158808,-2303.0496765373464,-2081.3590033335636,-2002.9729591269952,-2037.5750502722676,,,,,,,,,,,,,,,,,,,,
LL,-1832.6538811337045,-1900.8956097572845,-1708.5114387954536,-1963.4828812919245,-1694.0048645965824,-1701.578662712657,-1866.312291792654,-1744.0962605380646,-1727.086186382985,-1635.3449321127669,-1828.577676314737,-1740.0768139266593,-1891.5444113559388,-1754.0124620717224,-1765.1652651376887,-1674.6940690254894,-1841.6253729547368,-1701.731823699258,-1908.4475673522122,-1650.1211767980794,-1625.5525440133413,-1880.6446328800387,-1912.3378684851682,-1946.3980485946056,-1740.242615282419,-2000.9778293853735,-1819.1054272817453,-2001.6597882148733,-1779.3065713564727,-1813.0952363147467,-1766.402263261692,-1653.207995099341,-1749.6154782767928,-1963.0355694468922,-1943.115248376776,-1668.9810757054527,-1838.0559144933818,-1693.041289259641,-1819.5577217992463,-1862.445416485361,-1735.8412789927625,-1802.5242184464514,-2081.879207426716,-1898.8960889038892,-1876.4330755357355,-1954.0853806884863,-1601.57138329125,-1781.9359764176813,-1858.9540755022556,-1707.120781209221,-1796.3839746011608,-1695.136896249282,-1899.5254419187986,-1876.5188688860264,-1970.2548203151139,-1629.955736742617,-2034.3104227228712,-1707.2506241097517,-2100.0142770199864,-2011.6890184672143,-1994.5789850297076,-1688.7259743273892,-1615.9157011192074,-2031.6135652418025,-1864.329331489878,-2003.3020599523732,-1806.9903587063811,-2122.268206731269,-1931.6702748509044,-1628.906160927849,-2068.347676157289,-1946.3811326435848,-1965.1097639444858,-1745.8239345922655,-1705.617889868224,-1896.5164009469502,-2036.9088008697545,-1633.8723481298603,-1679.1220334445402,-1654.7751626086522,-1887.4382306397258,-1669.0379705178277,-1800.2545611165226,-1848.1520701516752,-1915.9804514729815,-1650.7682474893766,-1986.349129655178,-2019.7219678727008,-1704.4254196250831,-1678.8234986530638,-1613.7095835287382,-1738.2659300864352,-1864.8929171898899,-1879.1756285207953,-1845.7722211574035,-1707.1812701466988,-1928.3320802849787,-1819.7808384184168,-1664.2315717342217,-1732.8184725280626,,,,,,,,,,,,,,,,,,,,
Lv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
runtime,45.3709876537323,28.721678733825684,37.77692699432373,36.40937304496765,43.40315008163452,38.71274995803833,42.24340510368347,43.740418910980225,38.600127935409546,37.63529109954834,43.06571626663208,39.18269896507263,35.69028902053833,48.73730707168579,41.81085681915283,41.001829862594604,43.79728984832764,43.10711407661438,48.703471660614014,42.8419988155365,49.20398497581482,41.1333429813385,41.9686279296875,47.02464723587036,42.48740196228027,39.51258993148804,45.744688987731934,39.02756977081299,48.129064083099365,44.956125020980835,40.20177888870239,34.4227499961853,44.39413785934448,43.10054016113281,37.00382900238037,44.646121978759766,43.9735062122345,45.359004974365234,44.13767719268799,44.54031419754028,44.569889068603516,43.51668691635132,43.50534510612488,39.36712384223938,42.35911798477173,39.16137218475342,43.968404054641724,41.93377685546875,38.52573919296265,44.20585918426514,47.67756700515747,42.81085419654846,41.668853998184204,46.278799295425415,47.25194787979126,42.43470907211304,46.110633850097656,41.80146408081055,32.26608204841614,45.273277282714844,45.46119689941406,42.06403923034668,48.18830108642578,44.66608786582947,41.32567286491394,43.035012006759644,39.35725212097168,42.338149070739746,42.24012899398804,41.43245220184326,38.18784809112549,44.72474694252014,51.291709899902344,43.71771192550659,40.934157848358154,44.17828011512756,45.96176791191101,43.926997900009155,42.83204889297485,40.04130005836487,41.986274003982544,48.34445309638977,42.78390312194824,37.81796669960022,42.130066871643066,38.51542782783508,38.683525800704956,39.626766204833984,44.542800188064575,43.437143087387085,48.673635959625244,45.32830810546875,45.122644901275635,41.1023428440094,41.430325984954834,39.00890612602234,42.89551901817322,48.69366717338562,40.74041175842285,45.235655307769775,,,,,,,,,,,,,,,,,,,,
gamma,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,,,,,,,,,,,,,,,,,,,,
beta_length_g,-0.44970680339065106,-0.46649288043503695,-0.47340362749024956,-0.4360971173938784,-0.4766374255285936,-0.45448994842053514,-0.44714728920869556,-0.4443142337738484,-0.4668073026444898,-0.446240292623172,-0.44985174391096094,-0.4596402940279007,-0.43381481252231935,-0.4441099107553749,-0.46512127873873566,-0.4746881879944851,-0.43159505846744156,-0.44533573892482575,-0.45042724492219255,-0.463899837655468,-0.4543830554102599,-0.4480756038065933,-0.47726960573207705,-0.478622159016365,-0.4494967571041037,-0.42335539537318256,-0.43618049754850535,-0.4455942404271561,-0.4374894237975084,-0.4429530028288287,-0.43456053218956125,-0.4658533810416785,-0.43199289352724196,-0.45434426721062504,-0.44816032509722453,-0.4553965386389619,-0.46522588484966937,-0.4544713244694976,-0.4628012849092164,-0.4567352611217516,-0.45745509718218513,-0.44661694554704773,-0.4569043173003638,-0.44951378055819247,-0.4564866756511159,-0.4230582903081146,-0.47189927988103597,-0.4558060816418846,-0.43958207338448946,-0.4583932382839849,-0.4463504460385821,-0.45373784649271764,-0.4464948949734053,-0.4520073601170773,-0.4506804097312024,-0.46584392543443254,-0.4602340172739516,-0.4553745116367137,-0.4441089884235495,-0.4554372514932803,-0.4460143487213027,-0.4707199250858136,-0.4678988915332392,-0.4558592668543856,-0.4477858957975871,-0.4180204494218351,-0.4544333340948476,-0.4462800245703264,-0.4417273901458424,-0.46930630842245913,-0.42784113681497143,-0.4436666615483663,-0.4458883774833917,-0.46868504967047137,-0.4604332435644717,-0.4325246476177905,-0.43715539969101813,-0.4426462294182649,-0.45826909222309814,-0.48591001583922744,-0.4312204871971036,-0.47845916047065307,-0.4482268343144657,-0.45367649997710335,-0.4395651308779662,-0.45259208348616164,-0.44892582916251367,-0.4321014071815154,-0.44163252827075394,-0.45224960403133385,-0.44490147747393455,-0.4373520966143596,-0.44766446956739747,-0.44125678922996997,-0.43103544577228114,-0.44713491660874344,-0.46414379048122056,-0.4265212699127523,-0.45729050599538135,-0.4353136902582724,,,,,,,,,,,,,,,,,,,,
se_length_g,0.3201403991047921,0.3011455276242196,0.3125847804245784,0.1556841360327735,0.3427008349673574,0.3853661722940674,0.8805986463314305,0.011531587108143468,0.05594986858680151,0.14929231953924105,0.895955018047005,0.11037570544648613,0.30405442191168275,0.8142762222865442,0.302641000322033,0.08249886708989532,0.48242874619068066,0.185382972469703,0.08897079764045009,0.06599675413913994,0.9214519336933633,0.18330684837554553,0.3660920743528617,0.780753022893367,0.04886349970104269,0.07143600173112125,0.7631634213931084,0.1550861679288109,0.09246051877328287,0.794679827216107,0.08063835933400818,0.12030819277697644,0.1193405334636104,0.3947143671431415,0.4046460492350432,0.30742499708194904,0.08637806622577604,0.40609265620983226,0.09066190937668903,0.2995255506276538,0.10793544254254023,0.8766948375414526,0.9535381199055531,0.37267105895922115,0.0551563405406308,0.14164990553120482,0.23590404650489208,0.2626568955369073,0.07556331393484289,0.13182277352230146,0.10695409151351049,0.13323678963932103,0.9301631692946337,0.217642218672894,0.9008197272560708,0.21054388363380458,0.15470033868706268,0.23411944378318966,0.05395174589788922,0.1842149785309769,0.7703067978347351,0.2667412870701271,0.8794335513811629,0.09208455502724258,0.15397847390164796,0.017598807595902103,0.011478260103260939,0.1898841297076717,0.018236874118065387,0.18629211752292357,0.0537652066807732,0.038340921128683605,0.09397249769919389,0.41675896270490426,0.010240685452670779,0.11040517842310785,0.04459029641401666,0.8070866696398835,0.2681690681180344,0.19592817688501202,0.30222619432162723,0.7792033351824827,0.03806185695077137,0.16257184177932135,0.2909507257161115,0.5876938375906207,0.14989674110897863,0.01300933502370884,0.5152657846211414,0.2010399614117247,0.3292771470544573,0.5127603711550377,0.15608830909807367,0.029342234291800284,0.1401366449305786,0.13280346924796158,0.37197784198608325,0.3771693859683195,0.24177868194817495,0.43969710715869575,,,,,,,,,,,,,,,,,,,,
t_length_g,-1.4047174447466337,-1.5490612931072443,-1.5144807333461143,-2.8011660565214838,-1.3908265661914532,-1.1793716758141408,-0.5077764894046896,-38.530189262506546,-8.343313656229192,-2.989037172176021,-0.50209188502738,-4.164324859067377,-1.426766990576205,-0.5454044937088836,-1.5368746410559417,-5.753875231731833,-0.8946296460884049,-2.4022472667904093,-5.062641415697596,-7.0291311096517735,-0.49311639467617363,-2.4444018746566907,-1.3036873485331337,-0.6130263284062031,-9.199029129190924,-5.926359050253884,-0.5715427198440465,-2.873204273328212,-4.731634968112726,-0.5573980710955824,-5.389005130791284,-3.872166726876722,-3.6198337730655967,-1.1510710149698173,-1.107536638364423,-1.4813256662976195,-5.385926140481732,-1.1191320934271405,-5.104693780343124,-1.5248624371599215,-4.238228763474888,-0.5094326171687197,-0.47916733244562854,-1.2061944971352865,-8.276232091845287,-2.9866471758070943,-2.000386542209016,-1.735366896460698,-5.817400673606434,-3.477344817103511,-4.173290051107572,-3.405499695099302,-0.48001781806948307,-2.0768367593073616,-0.5003003332353645,-2.212574012573393,-2.975003294627177,-1.9450520822970223,-8.231596235348606,-2.472313897193195,-0.5790087144174372,-1.7647059075712561,-0.5320457592258078,-4.950442196517351,-2.9081071168662533,-23.752771154744114,-39.59078553776147,-2.3502755351770492,-24.221661414456367,-2.519195737654923,-7.957583783788752,-11.571622394237432,-4.744881623884055,-1.124595009615509,-44.9611742976043,-3.9176119616438476,-9.803823586012342,-0.5484494368067938,-1.7088812495757018,-2.4800415313638244,-1.426813741823455,-0.6140363354048042,-11.776273419717684,-2.7906216415566845,-1.5107889138137494,-0.7701154147568772,-2.9949005284653487,-33.21471899939797,-0.8570965537629718,-2.249550790079681,-1.3511459311822656,-0.8529366176040196,-2.8680204952833472,-15.038281844586034,-3.0758225015720124,-3.3668918375459276,-1.2477726845315305,-1.1308480639745722,-1.8913599094456193,-0.9900308261549665,,,,,,,,,,,,,,,,,,,,
b0_length_g,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,,,,,,,,,,,,,,,,,,,,
beta_crosswalk_g,-1.1575977376199378,-1.2080747054663408,-1.1831748255744026,-1.1088251261890965,-1.2407952256062589,-1.2147221590292103,-1.1490118960884121,-1.1867394664648674,-1.199794236208591,-1.203917295345219,-1.1809820561499607,-1.1791431523584062,-1.0601793595139353,-1.230936670728913,-1.1860939398378951,-1.2587697374762392,-1.1572014373697952,-1.072426836993517,-1.136112177493652,-1.1507689569578627,-1.1248613609688276,-1.1482478426125682,-1.3038870016192288,-1.179603070275354,-1.1684534097999681,-1.1456722334625673,-1.1463283938974793,-1.0943811874676121,-1.169189709980664,-1.0853852219936624,-1.1268533207087505,-1.098192733903248,-1.137032333265737,-1.1752191849014253,-1.1423469833007283,-1.2664056069159342,-1.1828923690606201,-1.3093260593470761,-1.0994974543078007,-1.146879318333489,-1.1845128276769237,-1.1557562186749226,-1.1670929123121405,-1.056660117558929,-1.1399148312811065,-1.1124474749919426,-1.3078605392055782,-1.1508153258962728,-1.1054877250844155,-1.182799550182697,-1.139183419152601,-1.1914201468009915,-1.1226793255251946,-1.2151470119414305,-1.1497097187314165,-1.2075843373991302,-1.1974471483656612,-1.136822149897225,-1.1575524557665153,-1.1032153750784404,-1.0639397057012223,-1.202021353734141,-1.2001762623130254,-1.1840616085004971,-1.1897064143250464,-1.1310174680547345,-1.1837838414536075,-1.192397891051638,-1.1483617378213982,-1.1674308670548033,-1.048846835773677,-1.110952709079448,-1.0938148740841491,-1.19081248058372,-1.1898011099685832,-1.1056859586470007,-1.1818870757088236,-1.1866118523863654,-1.2135951107198544,-1.1345361100056341,-1.0839123500615113,-1.1783714791481943,-1.1713292264709885,-1.109329879380243,-1.0839389090400322,-1.1721514800322357,-1.1423184355351836,-1.136797098095774,-1.2674597202103555,-1.2293517350920946,-1.2469866332244082,-1.1398896754760632,-1.12219782907311,-1.1412095844797014,-1.074864388546689,-1.1677230257249005,-1.1187101450099288,-1.0830856981499428,-1.1593692129181092,-1.1047627741432628,,,,,,,,,,,,,,,,,,,,
