,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
L0,-1768.2302783999025,-1849.0641473722794,-1695.9764118640246,-1899.7841193929678,-1636.2713781378216,-1645.9534692374489,-1801.4756425027374,-1676.11492631933,-1671.5802500109646,-1625.1376586912902,-1757.0493050205707,-1674.1629033330894,-1832.8187066985288,-1690.90691450337,-1704.3857093488007,-1608.055332558889,-1793.023598381147,-1678.2960746030387,-1845.8812613010614,-1643.8123276899278,-1592.3842326092822,-1781.1118427266263,-1840.3445296182153,-1850.3747562620758,-1678.064684201034,-1912.863987821977,-1774.3272438540653,-1898.5298903617104,-1734.3846870240613,-1776.088949526904,-1739.1880873682665,-1590.786174899417,-1698.6195428953972,-1895.153593304555,-1838.1726744949717,-1602.3689139659832,-1763.6623140031265,-1655.536009571218,-1765.6909595846287,-1820.4824793220985,-1686.680341084161,-1753.6921530027146,-1981.0261320139916,-1823.4544653585183,-1849.3148644609175,-1878.274820618355,-1544.7831353253985,-1690.5022020038343,-1782.148392237353,-1651.542581845933,-1722.5336900703746,-1639.7549648330266,-1839.4136985070193,-1803.3284246692567,-1880.4630554722667,-1610.984250990957,-1930.4524413671916,-1682.0663240726622,-1969.5192022274437,-1906.6919225736674,-1918.6187197970241,-1636.8168086630478,-1589.6626344336244,-1921.194102286044,-1806.7952707125119,-1899.433340359108,-1760.5560323642298,-2061.00360029194,-1836.2977247005113,-1579.0838029937022,-1974.7669723918063,-1868.8944543699529,-1914.4911382046823,-1690.0559040079547,-1649.874750668624,-1807.0811141876954,-1959.1770365405887,-1579.1789094392877,-1643.1557427276152,-1648.5290087812393,-1805.3290521087656,-1626.7292373276055,-1745.5938780283016,-1773.521849150786,-1817.7001565877622,-1602.1708834205865,-1909.738385126294,-1956.1871994686176,-1657.3572308389348,-1634.5064954057893,-1545.4336541592713,-1673.1626334896928,-1818.0291559991851,-1800.936635829776,-1764.9099406159044,-1662.31496190391,-1840.9496848897595,-1739.4398292416101,-1623.3169606763738,-1663.8238801270654,,,,,,,,,,,,,,,,,,,,
LL,-1686.417494429732,-1763.2496428470472,-1597.188694522633,-1812.2673517052485,-1550.2528291206238,-1572.958517546438,-1689.8541755424626,-1602.5412421144233,-1594.4491188347668,-1558.363166568934,-1674.6338571733245,-1580.447061568142,-1770.5916049395425,-1622.491563718723,-1596.1826163757005,-1509.2617669857789,-1736.827923254322,-1602.3006979857014,-1769.8980327232468,-1566.7381315332252,-1506.9252693905992,-1701.392438419208,-1737.2861953594138,-1744.9444302455292,-1583.1867636076279,-1826.292719347807,-1699.5455850078242,-1803.328085821424,-1688.7861023540559,-1705.733760899739,-1689.7737286411414,-1491.676005398987,-1616.5158244874112,-1796.061581761225,-1756.9393040673854,-1514.5227746176088,-1658.1830284167388,-1611.3370087579353,-1670.0684353014583,-1745.0193455490496,-1602.585851853468,-1690.6579341707816,-1885.3428037871588,-1758.1044966787845,-1757.0577797744063,-1789.2567244904499,-1478.495091212829,-1607.0540849626118,-1711.7231120390604,-1564.5017554174817,-1646.7084628236012,-1552.2774342552598,-1740.6618614901372,-1702.523651004777,-1794.9492846131784,-1527.3848454896715,-1829.6197953562569,-1623.4132845559698,-1889.190990428444,-1821.4117361498272,-1826.3522639954595,-1552.4110908875136,-1509.7121947813635,-1808.7912956596938,-1735.0827152261413,-1816.0805928220882,-1685.3363627755691,-1979.9344550982535,-1754.6833118470092,-1511.57599119593,-1885.7651765220753,-1773.0813597739482,-1812.6441289265226,-1616.504146711952,-1564.968479192941,-1707.4331705924328,-1885.507336763857,-1500.8675774368846,-1556.3742051592897,-1552.966587289401,-1749.4145951864186,-1511.65713995234,-1667.7614613501178,-1664.2473783281748,-1714.5244439168837,-1547.5648678389923,-1827.8117298599846,-1872.779279180264,-1606.86188968497,-1565.0018710543523,-1474.5392657681098,-1615.946974710153,-1726.522214046007,-1737.0930211663049,-1698.5451035605133,-1597.69753977524,-1732.5330004855577,-1684.657131559347,-1546.333175806537,-1584.331787971681,,,,,,,,,,,,,,,,,,,,
Lv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
runtime,41.69322395324707,32.748502016067505,28.047709941864014,31.6958589553833,31.251394748687744,31.5552237033844,30.40418577194214,32.295815229415894,38.29015779495239,39.92329716682434,44.339802980422974,35.4670991897583,44.75249195098877,47.02318501472473,40.42899417877197,39.2981698513031,43.604083776474,40.56053614616394,36.43450474739075,37.04272985458374,38.57937407493591,33.894996881484985,32.48345422744751,40.69034504890442,43.78447890281677,44.97017288208008,40.1535279750824,33.16559100151062,40.30362892150879,35.526034116744995,41.172651052474976,33.7968430519104,40.577422857284546,44.036779165267944,45.20703721046448,38.80793285369873,41.85717511177063,37.22626614570618,34.64120006561279,48.78676414489746,37.201695919036865,44.81833600997925,41.039655923843384,37.896283864974976,41.80613613128662,37.22099304199219,38.766700983047485,45.124922037124634,41.98575711250305,37.34224891662598,39.87031817436218,41.85008788108826,37.27800488471985,38.48899507522583,42.85402011871338,37.320980072021484,39.518149852752686,40.40830183029175,38.64760112762451,41.93732786178589,44.33375000953674,37.207772970199585,37.82322406768799,41.8827760219574,41.59151005744934,41.78703284263611,47.19044589996338,40.160094022750854,34.09528112411499,36.90604019165039,33.225645780563354,36.562620878219604,35.37810778617859,34.73196721076965,36.05006504058838,33.95746827125549,44.90740990638733,42.47182297706604,34.466686964035034,37.8816978931427,43.216923236846924,39.16029381752014,38.7801148891449,38.80336403846741,42.112133741378784,38.322102069854736,37.52207899093628,50.451171875,35.17938494682312,41.84079909324646,45.20904493331909,38.61117196083069,42.38457202911377,42.39434099197388,48.251654863357544,32.929770946502686,38.04271411895752,44.362610816955566,42.59012508392334,38.41278886795044,,,,,,,,,,,,,,,,,,,,
gamma,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,,,,,,,,,,,,,,,,,,,,
beta_length_g,-0.3429679274356169,-0.3399906245285655,-0.3656657208180797,-0.3341477137805417,-0.3551416566777065,-0.3441880363977902,-0.35368714213165037,-0.3431803556045795,-0.3600324878284702,-0.34458020816856055,-0.3422449158556671,-0.34324000501532503,-0.3280865380481951,-0.33587659722431473,-0.3609193210410756,-0.3641622740702974,-0.3259775338850184,-0.33965823533747114,-0.34110388529214947,-0.3525722070644486,-0.3569417672579519,-0.34899347852618295,-0.3504951781894758,-0.3540623773557823,-0.35847031841611326,-0.33837614174142544,-0.34179760535985565,-0.33892638911039435,-0.33171510436071766,-0.34016408458674763,-0.3284462207398311,-0.36101553275738546,-0.3410700489522693,-0.3444802613779606,-0.3414835019702018,-0.3450949017829558,-0.3451485019561272,-0.33792681373575933,-0.35153405886619904,-0.3430084988564258,-0.3523878022637195,-0.3396858955705645,-0.35060851721247394,-0.3316701319534623,-0.34214263968955855,-0.32601191155111137,-0.3542572347476166,-0.3457332658103422,-0.3323093056727749,-0.3525721811173641,-0.33886111296367616,-0.34894726538626636,-0.35125032010595236,-0.3536086249662475,-0.3485740354920684,-0.36165034631183934,-0.347337858362545,-0.3467640343038706,-0.33879007897233254,-0.33949200836804955,-0.3407595909057579,-0.35761138952372734,-0.35434370175450913,-0.34295335792132964,-0.3390638102543246,-0.3437579699216923,-0.33683584461111943,-0.33255696637846877,-0.33410104185090134,-0.3436898537223976,-0.3244217352657467,-0.3372273703042693,-0.3440141856507363,-0.3540773233002186,-0.3505345925594438,-0.3332784263072047,-0.33270987168489247,-0.34236047687395177,-0.3576985042531395,-0.37035783013677,-0.33052003055342616,-0.36763766586129687,-0.3497999078695738,-0.34138365289456146,-0.34857904573871623,-0.3406786912021855,-0.3312846917766662,-0.3320983997312143,-0.33552986287226255,-0.3372186943357047,-0.34652293984913535,-0.34209704414986064,-0.33173018531414544,-0.33280016034446525,-0.3336442543507271,-0.3467368125349341,-0.3418514131207928,-0.3283015326541745,-0.3515351806448461,-0.33001467151450553,,,,,,,,,,,,,,,,,,,,
se_length_g,0.08660437994251968,0.06856491668191536,0.13271995284301058,0.02672168724313498,0.26267329456277233,0.16581214626832397,0.16244247800255773,0.08470527689953382,0.04320256077914938,0.06178180574897144,0.26094344730720503,0.07539448751739919,0.8612015581941396,0.33325407266018686,0.057989442792529745,0.17073604750018292,0.10394303902014448,0.23936207278937793,0.14511836069161257,0.05442198044912562,0.14840405981803656,0.0841613004663359,0.17877898864496725,0.39156961665297046,0.08063367589343876,0.34833641435269086,0.10897112740623412,0.29771915484678374,0.08143735740784215,0.3133382452111631,0.8381401342579787,0.11286111276411813,0.12501641039396139,0.129515670855796,0.05384280115701351,0.11108005650759331,0.036728575413721216,0.04459297988819966,0.2839309090255083,0.22012831541876987,0.2634207945149545,0.06620220114833018,0.3487253377835484,0.23126528503346627,0.12501357810602112,0.04993903432041917,0.3328255330841254,0.10953594508357564,0.22960639840202687,0.3000223194259286,0.1420407566923054,0.054957458398555314,0.29175634799637645,0.07475698083575655,0.21465212761029967,0.2946620438091391,0.3952578915549814,0.06709285999743145,0.007738276879896614,0.12608210563600322,0.09161363309247197,0.14722053805612154,0.2412655447582906,0.15766271247810498,0.1285367116796757,0.020696261829203578,0.5487694119933622,0.05603174977252205,0.33851246168513827,0.2837209096636906,0.2887886657700247,0.26341419794113047,0.30879560984516485,0.3075917328646307,0.073427109969038,0.04767234827706129,0.006765187903146465,0.013552095694040527,0.17466174270185686,0.24691941519714522,0.0533461408337144,0.3409256036234871,0.13504451866121228,0.11898042545364684,0.11574762420574743,0.30798382401475527,0.4229962376951572,0.012281004194466674,0.10550947151576931,0.20604953050165173,0.03161107562650778,0.13744206878375242,0.14047011069288126,0.13207276044219313,0.7608526503620364,0.2881612501746688,0.0660344309433603,0.18620300429302705,0.1644369649293902,0.07338613206951797,,,,,,,,,,,,,,,,,,,,
t_length_g,-3.9601683848235925,-4.958667507842844,-2.755167651774348,-12.504738594543165,-1.35202802884416,-2.0757709501016355,-2.17730698571393,-4.051463712368411,-8.33359137364447,-5.577373532405974,-1.311567388978145,-4.5525875474133795,-0.38096370695863857,-1.007869444904885,-6.223879790194665,-2.1328962419017414,-3.1361170209949596,-1.4190144302282464,-2.3505219027178845,-6.478489098610399,-2.4052021736845393,-4.146721552452467,-1.9604942440160877,-0.9042131010628716,-4.445665095187386,-0.9714061688618617,-3.1365886863376784,-1.138409751582216,-4.073254768072504,-1.0856130388982876,-0.3918750663701491,-3.1987592884354665,-2.7282022246316537,-2.659757379950634,-6.342231359293247,-3.1067224183430757,-9.39727441285907,-7.578027182372323,-1.2380971838279757,-1.55822070506418,-1.337737223489068,-5.131036274903865,-1.0054001795249372,-1.4341544253192453,-2.73684382827116,-6.528198151757431,-1.064393201641997,-3.156345303329867,-1.4472998487216435,-1.1751531745770978,-2.38566113596347,-6.349406896797819,-1.2039166328964155,-4.730108426170084,-1.6239020752913456,-1.227339434820762,-0.8787626149501669,-5.168419326842617,-43.78107480910645,-2.692626417171021,-3.7195292818679695,-2.4290862826992474,-1.4686875496851601,-2.175234413583722,-2.6378752484294146,-16.609664719095825,-0.6138021494084182,-5.93515226150504,-0.9869682202768059,-1.2113659656942144,-1.1233880471060391,-1.2802171368896185,-1.114051413565208,-1.1511275677101698,-4.773912424270186,-6.991021805140859,-49.17969411169648,-25.26254865692125,-2.0479499329382147,-1.499913766769086,-6.195762718500899,-1.078351587425244,-2.5902562454024576,-2.869242159732904,-3.011543849220601,-1.1061577415373083,-0.7831859062902937,-27.041632302417458,-3.1800923467057145,-1.6365904523766994,-10.962073671373432,-2.4890271747008317,-2.361571324161823,-2.5198243697656975,-0.43851362572236446,-1.2032735571655098,-5.176866192941209,-1.7631376781522143,-2.1378111715683668,-4.496962330728724,,,,,,,,,,,,,,,,,,,,
b0_length_g,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,,,,,,,,,,,,,,,,,,,,
beta_crosswalk_g,-0.9253558780562837,-0.9241619855290006,-0.8776014106873915,-0.893939115520937,-0.9772302581486269,-0.9597889169501741,-0.8553030469694772,-1.0425857395440583,-0.9320084680806595,-0.9465872585892693,-0.9229318350607969,-0.944444139189836,-0.8542781526507709,-1.0032664063333017,-0.9355017994778905,-0.9974345452485879,-0.9542264469508998,-0.8304404671031351,-0.9056795512661925,-0.853851965990552,-0.9360641500525694,-0.9190319320766395,-1.0273365812276365,-0.9774117041774713,-0.9504092524043625,-0.9303348945272505,-0.9261407786216915,-0.8841701517495449,-0.9841394110811721,-0.8269334561484998,-0.9410031991113451,-0.8315097207340437,-0.9458598035038305,-0.9305011946226761,-0.9158901925319531,-1.0358949814168714,-1.0158610947301674,-1.0805682370205487,-0.8434757435238388,-0.832268644589468,-0.9729265875311659,-0.8932189959082494,-0.9333775483784225,-0.8287086059135915,-0.9301081270089067,-0.8843910750413964,-1.0935840569001973,-0.9868656232701792,-0.8870455713942625,-0.9434059162477781,-0.9291164581449288,-0.9575621530979616,-0.9494978814020968,-0.9299549536734116,-0.8891724445563147,-0.9420070543405489,-0.9888891383520271,-0.881369320057128,-0.93152483329598,-0.8736659424041442,-0.8188268549926501,-0.9892951381158049,-0.961436610387357,-0.9440346126823209,-0.9159650521113862,-0.8474784110074208,-0.986234889756779,-0.942418431205638,-0.9455795146921876,-1.011809311844079,-0.7942133594633691,-0.8748875036030895,-0.8381921063617365,-0.9321202503941878,-0.9179415086914109,-0.9312391710374922,-0.989612291650631,-0.9875247793955431,-0.9364436216119139,-0.8286549849460189,-0.9397615299427513,-0.946288254504491,-0.9281295472982786,-0.9094972601534945,-0.831160717807019,-0.9983688110185831,-0.904957919184148,-0.9059245371919483,-1.01359221418289,-1.0149619425257368,-1.0192524742016944,-0.9371672445454262,-0.8646056201276318,-0.9755737898449612,-0.8990401157184948,-0.9401084307997405,-0.884915871403057,-0.8361556146481409,-0.9340750652198777,-0.8944843111319853,,,,,,,,,,,,,,,,,,,,
