trip_id,link_id,monitor_id,prev_trip_id,mode,purpose,link_length
11220,1481,6225,47707,100,210,50
11220,1186,6225,47707,100,210,50
11220,1187,6225,47707,100,210,50
11220,1306,6225,47707,100,210,50
11221,1194,6225,47707,100,210,50
11221,1195,6225,47707,100,210,50
11221,1838,6225,47707,100,210,50
11221,1439,6225,47707,100,210,50
11221,241,6225,47707,100,210,50
11221,568,6225,47707,100,210,50
11221,1890,6225,47707,100,210,50
11225,690,6225,47763,100,500,50
11225,1888,6225,47763,100,500,50
11225,687,6225,47763,100,500,50
11225,1764,6225,47763,100,500,50
11225,1373,6225,47763,100,500,50
11225,173,6225,47763,100,500,50
11225,185,6225,47763,100,500,50
11225,433,6225,47763,100,500,50
11225,1791,6225,47763,100,500,50
11249,1801,6227,48443,100,999,50
11249,603,6227,48443,100,999,50
11249,964,6227,48443,100,999,50
11249,980,6227,48443,100,999,50
11264,942,6227,48462,100,210,50
11264,2136,6227,48462,100,210,50
11264,938,6227,48462,100,210,50
11264,971,6227,48462,100,210,50
11264,2148,6227,48462,100,210,50
11264,948,6227,48462,100,210,50
11264,1809,6227,48462,100,210,50
11264,1805,6227,48462,100,210,50
11264,1370,6227,48462,100,210,50
11264,168,6227,48462,100,210,50
11264,355,6227,48462,100,210,50
11270,1446,6230,45795,100,200,50
11270,246,6230,45795,100,200,50
11270,1142,6230,45795,100,200,50
11270,2348,6230,45795,100,200,50
11408,1110,6235,47071,100,600,50
11408,1113,6235,47071,100,600,50
11408,2392,6235,47071,100,600,50
11408,2384,6235,47071,100,600,50
11408,1191,6235,47071,100,600,50
11408,1399,6235,47071,100,600,50
11408,198,6235,47071,100,600,50
11408,1109,6235,47071,100,600,50
11409,1307,6235,47071,100,600,50
11409,107,6235,47071,100,600,50
11410,1187,6235,47071,100,600,50
11410,1306,6235,47071,100,600,50
11410,1194,6235,47071,100,600,50
11410,1195,6235,47071,100,600,50
11410,1838,6235,47071,100,600,50
11410,1200,6235,47071,100,600,50
11410,2,6235,47071,100,600,50
11410,1301,6235,47071,100,600,50
11410,103,6235,47071,100,600,50
11411,1303,6235,47071,100,600,50
11411,105,6235,47071,100,600,50
11411,1094,6235,47071,100,600,50
11411,2219,6235,47071,100,600,50
11411,2215,6235,47071,100,600,50
11411,1923,6235,47071,100,600,50
11411,1877,6235,47071,100,600,50
11411,677,6235,47071,100,600,50
11412,677,6235,47071,100,600,50
11412,696,6235,47071,100,600,50
11412,851,6235,47071,100,600,50
11412,2336,6235,47071,100,600,50
11412,1688,6235,47071,100,600,50
11412,488,6235,47071,100,600,50
11412,1692,6235,47071,100,600,50
11412,492,6235,47071,100,600,50
11412,496,6235,47071,100,600,50
11412,499,6235,47071,100,600,50
11412,1290,6235,47071,100,600,50
11412,89,6235,47071,100,600,50
11412,1682,6235,47071,100,600,50
11412,481,6235,47071,100,600,50
11412,1225,6235,47071,100,600,50
11412,22,6235,47071,100,600,50
11412,245,6235,47071,100,600,50
11412,248,6235,47071,100,600,50
11424,1223,6235,47071,100,600,50
11424,26,6235,47071,100,600,50
11424,1709,6235,47071,100,600,50
11424,1705,6235,47071,100,600,50
11424,505,6235,47071,100,600,50
11424,507,6235,47071,100,600,50
11424,1698,6235,47071,100,600,50
11424,498,6235,47071,100,600,50
11424,1619,6235,47071,100,600,50
11424,419,6235,47071,100,600,50
11424,2026,6235,47071,100,600,50
11424,1565,6235,47071,100,600,50
11424,364,6235,47071,100,600,50
11582,88,6236,47290,100,100,50
11582,1367,6236,47290,100,100,50
11649,87,6240,45978,100,700,50
11649,1080,6240,45978,100,700,50
11649,1083,6240,45978,100,700,50
11649,1087,6240,45978,100,700,50
11649,1752,6240,45978,100,700,50
11649,1266,6240,45978,100,700,50
11649,68,6240,45978,100,700,50
11649,1755,6240,45978,100,700,50
11649,554,6240,45978,100,700,50
11649,574,6240,45978,100,700,50
11649,946,6240,45978,100,700,50
11649,2157,6240,45978,100,700,50
11649,1756,6240,45978,100,700,50
11649,1356,6240,45978,100,700,50
11649,158,6240,45978,100,700,50
11649,1917,6240,45978,100,700,50
11649,1901,6240,45978,100,700,50
11649,701,6240,45978,100,700,50
11649,1903,6240,45978,100,700,50
11649,705,6240,45978,100,700,50
11649,1552,6240,45978,100,700,50
11649,354,6240,45978,100,700,50
11649,568,6240,45978,100,700,50
11649,1890,6240,45978,100,700,50
11649,690,6240,45978,100,700,50
11649,1888,6240,45978,100,700,50
11649,687,6240,45978,100,700,50
11649,1764,6240,45978,100,700,50
11649,564,6240,45978,100,700,50
11649,1766,6240,45978,100,700,50
11649,566,6240,45978,100,700,50
11649,849,6240,45978,100,700,50
11649,860,6240,45978,100,700,50
11649,879,6240,45978,100,700,50
11649,1106,6240,45978,100,700,50
11649,1812,6240,45978,100,700,50
11659,710,6240,46130,100,210,50
11659,1898,6240,46130,100,210,50
11659,1353,6240,46130,100,210,50
11659,156,6240,46130,100,210,50
11659,585,6240,46130,100,210,50
11659,588,6240,46130,100,210,50
11659,1002,6240,46130,100,210,50
11659,2160,6240,46130,100,210,50
11659,2152,6240,46130,100,210,50
11659,954,6240,46130,100,210,50
11659,987,6240,46130,100,210,50
11659,1361,6240,46130,100,210,50
11659,163,6240,46130,100,210,50
11659,975,6240,46130,100,210,50
11659,2176,6240,46130,100,210,50
11659,978,6240,46130,100,210,50
11659,1280,6240,46130,100,210,50
11659,83,6240,46130,100,210,50
11659,1283,6240,46130,100,210,50
11659,85,6240,46130,100,210,50
11659,2184,6240,46130,100,210,50
11659,984,6240,46130,100,210,50
11659,1368,6240,46130,100,210,50
11659,168,6240,46130,100,210,50
11659,1287,6240,46130,100,210,50
11659,87,6240,46130,100,210,50
11679,87,6248,43619,100,200,50
11679,1080,6248,43619,100,200,50
11839,69,6249,48296,100,100,50
11839,76,6249,48296,100,100,50
11839,1248,6249,48296,100,100,50
11839,47,6249,48296,100,100,50
11839,1232,6249,48296,100,100,50
11839,2363,6249,48296,100,100,50
11839,2362,6249,48296,100,100,50
11839,40,6249,48296,100,100,50
11839,1481,6249,48296,100,100,50
11839,1186,6249,48296,100,100,50
11839,1187,6249,48296,100,100,50
11839,1306,6249,48296,100,100,50
11839,1194,6249,48296,100,100,50
11839,1195,6249,48296,100,100,50
11839,1838,6249,48296,100,100,50
11839,1439,6249,48296,100,100,50
11839,241,6249,48296,100,100,50
11839,568,6249,48296,100,100,50
11839,1890,6249,48296,100,100,50
11839,690,6249,48296,100,100,50
11840,1885,6249,48296,100,100,50
11840,1303,6249,48296,100,100,50
11840,103,6249,48296,100,100,50
11840,1767,6249,48296,100,100,50
11840,1553,6249,48296,100,100,50
11840,353,6249,48296,100,100,50
11840,1932,6249,48296,100,100,50
11842,705,6249,48296,100,100,50
11842,1552,6249,48296,100,100,50
11842,354,6249,48296,100,100,50
11842,1440,6249,48296,100,100,50
11842,240,6249,48296,100,100,50
11842,639,6249,48296,100,100,50
11842,2394,6249,48296,100,100,50
11842,2393,6249,48296,100,100,50
11842,107,6249,48296,100,100,50
11842,2386,6249,48296,100,100,50
11842,2385,6249,48296,100,100,50
11842,282,6249,48296,100,100,50
11842,1239,6249,48296,100,100,50
11842,1163,6249,48296,100,100,50
11843,1164,6249,48330,100,210,50
11843,34,6249,48330,100,210,50
11843,1230,6249,48330,100,210,50
11843,30,6249,48330,100,210,50
11843,1471,6249,48330,100,210,50
11843,1467,6249,48330,100,210,50
11843,269,6249,48330,100,210,50
11857,2308,6254,47960,100,600,50
11857,2303,6254,47960,100,600,50
11857,2296,6254,47960,100,600,50
11857,1096,6254,47960,100,600,50
11857,1395,6254,47960,100,600,50
11857,194,6254,47960,100,600,50
11857,2356,6254,47960,100,600,50
11857,1546,6254,47960,100,600,50
11857,346,6254,47960,100,600,50
11857,1446,6254,47960,100,600,50
11857,246,6254,47960,100,600,50
11857,1142,6254,47960,100,600,50
11857,2338,6254,47960,100,600,50
11857,1140,6254,47960,100,600,50
11863,446,6254,47960,100,600,50
11863,2344,6254,47960,100,600,50
11863,1651,6254,47960,100,600,50
11863,453,6254,47960,100,600,50
11864,399,6254,48091,100,200,50
11864,1662,6254,48091,100,200,50
11864,1659,6254,48091,100,200,50
11864,1652,6254,48091,100,200,50
11868,1652,6254,48091,100,200,50
11868,452,6254,48091,100,200,50
11868,1144,6254,48091,100,200,50
11868,2354,6254,48091,100,200,50
11868,2349,6254,48091,100,200,50
11868,2339,6254,48091,100,200,50
11870,2339,6254,48091,100,200,50
11870,1139,6254,48091,100,200,50
11870,2341,6254,48091,100,200,50
11870,1445,6254,48091,100,200,50
11870,247,6254,48091,100,200,50
11870,1545,6254,48091,100,200,50
11870,1394,6254,48091,100,200,50
11870,196,6254,48091,100,200,50
11870,2295,6254,48091,100,200,50
11870,1097,6254,48091,100,200,50
11870,1869,6254,48091,100,200,50
11902,87,6254,48237,100,210,50
11902,1080,6254,48237,100,210,50
12040,88,6259,47862,100,500,50
12169,1248,6270,43546,100,100,50
12169,47,6270,43546,100,100,50
12169,1232,6270,43546,100,100,50
12169,2363,6270,43546,100,100,50
12169,2362,6270,43546,100,100,50
12169,41,6270,43546,100,100,50
12172,1239,6270,43595,100,100,50
12172,1163,6270,43595,100,100,50
12172,1164,6270,43595,100,100,50
12172,33,6270,43595,100,100,50
12172,1246,6270,43595,100,100,50
12172,49,6270,43595,100,100,50
12172,1275,6270,43595,100,100,50
12172,75,6270,43595,100,100,50
12172,1131,6270,43595,100,100,50
12292,1368,6271,47292,100,700,50
12292,168,6271,47292,100,700,50
12292,1287,6271,47292,100,700,50
12292,87,6271,47292,100,700,50
12292,1080,6271,47292,100,700,50
12300,1287,6272,45911,100,200,50
12300,87,6272,45911,100,200,50
12300,1080,6272,45911,100,200,50
12409,1084,6275,47917,100,200,50
12410,1080,6275,47928,100,500,50
12410,1083,6275,47928,100,500,50
12410,1087,6275,47928,100,500,50
12410,1752,6275,47928,100,500,50
12410,1266,6275,47928,100,500,50
12410,66,6275,47928,100,500,50
12410,87,6275,47928,100,500,50
12489,341,6276,48170,100,600,50
12489,1928,6276,48170,100,600,50
12489,728,6276,48170,100,600,50
12489,1021,6276,48170,100,600,50
12489,1920,6276,48170,100,600,50
12489,1882,6276,48170,100,600,50
12489,681,6276,48170,100,600,50
12489,1885,6276,48170,100,600,50
12489,1303,6276,48170,100,600,50
12489,102,6276,48170,100,600,50
12489,1441,6276,48170,100,600,50
12489,240,6276,48170,100,600,50
12489,639,6276,48170,100,600,50
12489,2394,6276,48170,100,600,50
12489,2393,6276,48170,100,600,50
12489,107,6276,48170,100,600,50
12489,2386,6276,48170,100,600,50
12489,2385,6276,48170,100,600,50
12492,1198,6276,48227,100,500,50
12492,1197,6276,48227,100,500,50
12492,1199,6276,48227,100,500,50
12492,2,6276,48227,100,500,50
12492,1301,6276,48227,100,500,50
12492,103,6276,48227,100,500,50
13331,87,6298,51504,100,700,50
13331,1080,6298,51504,100,700,50
13374,88,6298,52599,100,700,50
13378,1669,6299,50438,100,100,50
13378,1666,6299,50438,100,100,50
13378,1422,6299,50438,100,100,50
13379,1422,6299,50438,100,100,50
13379,222,6299,50438,100,100,50
13379,1420,6299,50438,100,100,50
13379,1418,6299,50438,100,100,50
13409,1435,6301,49767,100,500,50
13409,1270,6301,49767,100,500,50
13409,69,6301,49767,100,500,50
13409,76,6301,49767,100,500,50
13409,1248,6301,49767,100,500,50
13410,1248,6301,49767,100,500,50
13410,47,6301,49767,100,500,50
13410,1232,6301,49767,100,500,50
13410,2363,6301,49767,100,500,50
13410,2362,6301,49767,100,500,50
13410,40,6301,49767,100,500,50
13410,1481,6301,49767,100,500,50
13410,1186,6301,49767,100,500,50
13410,1187,6301,49767,100,500,50
13410,1306,6301,49767,100,500,50
13410,1194,6301,49767,100,500,50
13410,1195,6301,49767,100,500,50
13411,1767,6301,49777,100,210,50
13411,1440,6301,49777,100,210,50
13411,240,6301,49777,100,210,50
13411,639,6301,49777,100,210,50
13411,1867,6301,49777,100,210,50
13411,2396,6301,49777,100,210,50
13411,2397,6301,49777,100,210,50
13411,1195,6301,49777,100,210,50
13411,1838,6301,49777,100,210,50
13411,1439,6301,49777,100,210,50
13412,2393,6301,49787,100,500,50
13412,106,6301,49787,100,500,50
13412,642,6301,49787,100,500,50
13413,2281,6301,49787,100,500,50
13413,1844,6301,49787,100,500,50
13413,643,6301,49787,100,500,50
13413,1857,6301,49787,100,500,50
13413,1237,6301,49787,100,500,50
13413,1159,6301,49787,100,500,50
13413,1160,6301,49787,100,500,50
13413,30,6301,49787,100,500,50
13426,120,6301,52243,100,500,50
13426,123,6301,52243,100,500,50
13426,1454,6301,52243,100,500,50
13426,254,6301,52243,100,500,50
13426,1139,6301,52243,100,500,50
13426,2341,6301,52243,100,500,50
13426,1445,6301,52243,100,500,50
13426,247,6301,52243,100,500,50
13427,247,6301,52260,100,500,50
13427,1545,6301,52260,100,500,50
13427,347,6301,52260,100,500,50
13427,2347,6301,52260,100,500,50
13427,1871,6301,52260,100,500,50
13427,1868,6301,52260,100,500,50
13428,673,6301,52260,100,500,50
13428,1398,6301,52260,100,500,50
13428,198,6301,52260,100,500,50
13428,1109,6301,52260,100,500,50
13433,1242,6301,52260,100,500,50
13433,1165,6301,52260,100,500,50
13433,1166,6301,52260,100,500,50
13433,4,6301,52260,100,500,50
13444,1336,6308,49867,100,100,50
13444,1317,6308,49867,100,100,50
13444,116,6308,49867,100,100,50
13445,116,6308,49867,100,100,50
13445,470,6308,49867,100,100,50
13445,1819,6308,49867,100,100,50
13493,470,6308,49867,100,100,50
13493,1093,6308,49867,100,100,50
13493,1815,6308,49867,100,100,50
13503,1131,6308,50176,100,200,50
13503,1463,6308,50176,100,200,50
13503,263,6308,50176,100,200,50
13529,55,6308,50763,100,100,50
13529,1317,6308,50763,100,100,50
13529,116,6308,50763,100,100,50
13531,470,6308,50763,100,100,50
13531,1819,6308,50763,100,100,50
13552,1317,6308,52117,100,100,50
13552,119,6308,52117,100,100,50
13552,1421,6308,52117,100,100,50
13552,1314,6308,52117,100,100,50
13552,116,6308,52117,100,100,50
13552,1666,6308,52117,100,100,50
13552,1422,6308,52117,100,100,50
13553,470,6308,52117,100,100,50
13553,1819,6308,52117,100,100,50
13553,1814,6308,52117,100,100,50
13553,616,6308,52117,100,100,50
13566,2292,6308,52117,100,100,50
13566,1669,6308,52117,100,100,50
13573,117,6308,52117,100,100,50
13573,617,6308,52117,100,100,50
13657,87,6314,49616,100,100,50
13657,1080,6314,49616,100,100,50
13657,1084,6314,49616,100,100,50
13657,1458,6314,49616,100,100,50
13657,260,6314,49616,100,100,50
13657,1457,6314,49616,100,100,50
13657,256,6314,49616,100,100,50
13657,1435,6314,49616,100,100,50
13663,258,6314,50526,100,700,50
13663,1459,6314,50526,100,700,50
13663,259,6314,50526,100,700,50
13663,2283,6314,50526,100,700,50
13713,87,6314,51584,100,100,50
13713,1080,6314,51584,100,100,50
13713,1084,6314,51584,100,100,50
13713,1458,6314,51584,100,100,50
13713,260,6314,51584,100,100,50
13713,1457,6314,51584,100,100,50
13734,235,6314,51584,100,100,50
13734,1437,6314,51584,100,100,50
13747,1435,6314,51584,100,100,50
13747,1270,6314,51584,100,100,50
13747,70,6314,51584,100,100,50
13747,235,6314,51584,100,100,50
13747,1437,6314,51584,100,100,50
13747,239,6314,51584,100,100,50
13760,1457,6314,51584,100,100,50
13760,256,6314,51584,100,100,50
13761,236,6314,51584,100,100,50
13767,1435,6314,51584,100,100,50
13767,1270,6314,51584,100,100,50
13767,70,6314,51584,100,100,50
13767,235,6314,51584,100,100,50
13767,1437,6314,51584,100,100,50
13777,236,6314,51584,100,100,50
13777,1455,6314,51584,100,100,50
13779,1435,6314,51584,100,100,50
13779,1270,6314,51584,100,100,50
13779,70,6314,51584,100,100,50
13779,235,6314,51584,100,100,50
13779,1437,6314,51584,100,100,50
13796,256,6314,51584,100,100,50
13796,1435,6314,51584,100,100,50
13796,1270,6314,51584,100,100,50
13796,70,6314,51584,100,100,50
13796,235,6314,51584,100,100,50
13796,1437,6314,51584,100,100,50
13800,238,6314,51584,100,100,50
13800,1434,6314,51584,100,100,50
13800,1269,6314,51584,100,100,50
13800,71,6314,51584,100,100,50
13800,236,6314,51584,100,100,50
13806,256,6314,51584,100,100,50
13806,1435,6314,51584,100,100,50
13806,1270,6314,51584,100,100,50
13806,70,6314,51584,100,100,50
13806,235,6314,51584,100,100,50
13806,1437,6314,51584,100,100,50
13810,1435,6314,51584,100,100,50
13810,1270,6314,51584,100,100,50
13810,70,6314,51584,100,100,50
13822,1438,6314,51584,100,100,50
13822,238,6314,51584,100,100,50
13822,1434,6314,51584,100,100,50
13822,1269,6314,51584,100,100,50
13822,71,6314,51584,100,100,50
13822,237,6314,51584,100,100,50
13823,1434,6314,51584,100,100,50
13823,1269,6314,51584,100,100,50
13823,71,6314,51584,100,100,50
13823,236,6314,51584,100,100,50
13828,238,6314,51584,100,100,50
13828,1434,6314,51584,100,100,50
13828,1269,6314,51584,100,100,50
13828,71,6314,51584,100,100,50
13828,236,6314,51584,100,100,50
13833,1455,6314,51584,100,100,50
13833,258,6314,51584,100,100,50
13848,236,6314,51584,100,100,50
13848,1455,6314,51584,100,100,50
13852,258,6314,51584,100,100,50
13881,1435,6314,51584,100,100,50
13881,1270,6314,51584,100,100,50
13881,70,6314,51584,100,100,50
13881,235,6314,51584,100,100,50
13881,1437,6314,51584,100,100,50
13897,1435,6314,51584,100,100,50
13897,237,6314,51584,100,100,50
13897,1274,6314,51584,100,100,50
13897,1268,6314,51584,100,100,50
13897,70,6314,51584,100,100,50
13903,236,6314,51584,100,100,50
13927,256,6314,51584,100,100,50
13927,1435,6314,51584,100,100,50
13927,1270,6314,51584,100,100,50
13927,70,6314,51584,100,100,50
13927,235,6314,51584,100,100,50
13927,1437,6314,51584,100,100,50
13948,1455,6314,51584,100,100,50
13948,257,6314,51584,100,100,50
13948,264,6314,51584,100,100,50
13948,2330,6314,51584,100,100,50
13948,1274,6314,51584,100,100,50
13948,1268,6314,51584,100,100,50
13948,70,6314,51584,100,100,50
13948,235,6314,51584,100,100,50
13948,1437,6314,51584,100,100,50
13948,239,6314,51584,100,100,50
13977,70,6314,51584,100,100,50
13985,1435,6314,51584,100,100,50
13985,1270,6314,51584,100,100,50
13985,70,6314,51584,100,100,50
13985,235,6314,51584,100,100,50
14003,1435,6314,51584,100,100,50
14003,1270,6314,51584,100,100,50
14003,70,6314,51584,100,100,50
14003,235,6314,51584,100,100,50
14006,1435,6314,51584,100,100,50
14006,1270,6314,51584,100,100,50
14006,70,6314,51584,100,100,50
14006,235,6314,51584,100,100,50
14006,1437,6314,51584,100,100,50
14011,238,6314,51584,100,100,50
14011,1434,6314,51584,100,100,50
14011,1269,6314,51584,100,100,50
14018,1435,6314,51584,100,100,50
14018,1270,6314,51584,100,100,50
14018,70,6314,51584,100,100,50
14018,235,6314,51584,100,100,50
14021,1435,6314,51584,100,100,50
14021,1270,6314,51584,100,100,50
14021,70,6314,51584,100,100,50
14021,234,6314,51584,100,100,50
14028,238,6314,51584,100,100,50
14028,1434,6314,51584,100,100,50
14028,1269,6314,51584,100,100,50
14028,71,6314,51584,100,100,50
14028,236,6314,51584,100,100,50
14028,1455,6314,51584,100,100,50
14028,257,6314,51584,100,100,50
14028,264,6314,51584,100,100,50
14028,2330,6314,51584,100,100,50
14028,1274,6314,51584,100,100,50
14028,1268,6314,51584,100,100,50
14028,70,6314,51584,100,100,50
14028,235,6314,51584,100,100,50
14028,1437,6314,51584,100,100,50
14032,1434,6314,51584,100,100,50
14054,1435,6314,51584,100,100,50
14054,1270,6314,51584,100,100,50
14054,70,6314,51584,100,100,50
14054,235,6314,51584,100,100,50
14054,1437,6314,51584,100,100,50
14074,236,6314,51584,100,100,50
14074,1455,6314,51584,100,100,50
14074,257,6314,51584,100,100,50
14076,236,6314,51584,100,100,50
14079,236,6314,51584,100,100,50
14088,1269,6314,51584,100,100,50
14088,69,6314,51584,100,100,50
14088,75,6314,51584,100,100,50
14088,1131,6314,51584,100,100,50
14088,1463,6314,51584,100,100,50
14088,1456,6314,51584,100,100,50
14088,256,6314,51584,100,100,50
14090,236,6314,51584,100,100,50
14098,236,6314,51584,100,100,50
14098,1455,6314,51584,100,100,50
14102,236,6314,51584,100,100,50
14102,1455,6314,51584,100,100,50
14102,257,6314,51584,100,100,50
14102,264,6314,51584,100,100,50
14102,2330,6314,51584,100,100,50
14102,1274,6314,51584,100,100,50
14102,1268,6314,51584,100,100,50
14102,70,6314,51584,100,100,50
14102,235,6314,51584,100,100,50
14102,1437,6314,51584,100,100,50
14103,236,6314,51584,100,100,50
14103,1455,6314,51584,100,100,50
14108,1457,6314,51584,100,100,50
14108,256,6314,51584,100,100,50
14108,1435,6314,51584,100,100,50
14109,1435,6314,51584,100,100,50
14109,1270,6314,51584,100,100,50
14109,70,6314,51584,100,100,50
14109,235,6314,51584,100,100,50
14109,1437,6314,51584,100,100,50
14112,1434,6314,51584,100,100,50
14112,1269,6314,51584,100,100,50
14112,71,6314,51584,100,100,50
14112,236,6314,51584,100,100,50
14122,1434,6314,51584,100,100,50
14122,1269,6314,51584,100,100,50
14122,71,6314,51584,100,100,50
14122,236,6314,51584,100,100,50
14129,256,6314,51584,100,100,50
14129,1435,6314,51584,100,100,50
14135,236,6314,51584,100,100,50
14135,1455,6314,51584,100,100,50
14149,1435,6314,51584,100,100,50
14149,1270,6314,51584,100,100,50
14149,70,6314,51584,100,100,50
14149,235,6314,51584,100,100,50
14155,1434,6314,51584,100,100,50
14155,1269,6314,51584,100,100,50
14155,71,6314,51584,100,100,50
14155,236,6314,51584,100,100,50
14167,1457,6314,51584,100,100,50
14167,256,6314,51584,100,100,50
14167,1435,6314,51584,100,100,50
14170,236,6314,51584,100,100,50
14170,1455,6314,51584,100,100,50
14171,256,6314,51584,100,100,50
14171,1435,6314,51584,100,100,50
14171,1270,6314,51584,100,100,50
14171,70,6314,51584,100,100,50
14171,235,6314,51584,100,100,50
14171,1437,6314,51584,100,100,50
14175,1435,6314,51584,100,100,50
14175,1270,6314,51584,100,100,50
14175,70,6314,51584,100,100,50
14175,235,6314,51584,100,100,50
14175,1437,6314,51584,100,100,50
14183,1456,6314,51584,100,100,50
14183,256,6314,51584,100,100,50
14183,1435,6314,51584,100,100,50
14192,1435,6314,51584,100,100,50
14192,1270,6314,51584,100,100,50
14192,70,6314,51584,100,100,50
14192,235,6314,51584,100,100,50
14192,1437,6314,51584,100,100,50
14195,236,6314,51584,100,100,50
14204,1434,6314,51584,100,100,50
14204,1269,6314,51584,100,100,50
14204,71,6314,51584,100,100,50
14204,236,6314,51584,100,100,50
14214,1456,6314,51584,100,100,50
14214,256,6314,51584,100,100,50
14214,1435,6314,51584,100,100,50
14214,1270,6314,51584,100,100,50
14214,70,6314,51584,100,100,50
14221,236,6314,51584,100,100,50
14222,236,6314,51584,100,100,50
14222,1455,6314,51584,100,100,50
14227,236,6314,51584,100,100,50
14236,1435,6314,51584,100,100,50
14236,1270,6314,51584,100,100,50
14236,70,6314,51584,100,100,50
14236,235,6314,51584,100,100,50
14236,1437,6314,51584,100,100,50
14238,256,6314,51584,100,100,50
14238,1435,6314,51584,100,100,50
14238,1270,6314,51584,100,100,50
14238,70,6314,51584,100,100,50
14245,236,6314,51584,100,100,50
14249,236,6314,51584,100,100,50
14249,1455,6314,51584,100,100,50
14271,258,6314,51689,100,700,50
14271,1459,6314,51689,100,700,50
14271,259,6314,51689,100,700,50
14271,2283,6314,51689,100,700,50
14334,87,6314,51881,100,100,50
14334,1080,6314,51881,100,100,50
14334,1084,6314,51881,100,100,50
14334,1458,6314,51881,100,100,50
14334,260,6314,51881,100,100,50
14334,1457,6314,51881,100,100,50
14343,1434,6314,51881,100,100,50
14343,1269,6314,51881,100,100,50
14343,71,6314,51881,100,100,50
14351,1463,6314,52796,100,700,50
14351,1456,6314,52796,100,700,50
14351,258,6314,52796,100,700,50
14351,1459,6314,52796,100,700,50
14351,259,6314,52796,100,700,50
14351,2283,6314,52796,100,700,50
14392,87,6314,53184,100,100,50
14392,1080,6314,53184,100,100,50
14392,1084,6314,53184,100,100,50
14392,1458,6314,53184,100,100,50
14392,260,6314,53184,100,100,50
14392,1457,6314,53184,100,100,50
14392,257,6314,53184,100,100,50
14392,264,6314,53184,100,100,50
14392,2330,6314,53184,100,100,50
14392,1274,6314,53184,100,100,50
14392,1268,6314,53184,100,100,50
14392,70,6314,53184,100,100,50
14392,235,6314,53184,100,100,50
14392,1437,6314,53184,100,100,50
14411,236,6314,53184,100,100,50
14411,1455,6314,53184,100,100,50
14414,238,6314,53184,100,100,50
14414,1434,6314,53184,100,100,50
14414,1269,6314,53184,100,100,50
14414,69,6314,53184,100,100,50
14414,75,6314,53184,100,100,50
14414,1131,6314,53184,100,100,50
14414,1463,6314,53184,100,100,50
14414,1456,6314,53184,100,100,50
14414,256,6314,53184,100,100,50
14433,1434,6314,53184,100,100,50
14433,1269,6314,53184,100,100,50
14433,71,6314,53184,100,100,50
14433,236,6314,53184,100,100,50
14433,1455,6314,53184,100,100,50
14434,236,6314,53184,100,100,50
14457,1434,6314,53184,100,100,50
14457,1269,6314,53184,100,100,50
14457,69,6314,53184,100,100,50
14457,75,6314,53184,100,100,50
14457,1131,6314,53184,100,100,50
14457,1463,6314,53184,100,100,50
14457,1456,6314,53184,100,100,50
14457,256,6314,53184,100,100,50
14501,1435,6314,53184,100,100,50
14501,1270,6314,53184,100,100,50
14501,70,6314,53184,100,100,50
14501,235,6314,53184,100,100,50
14501,1437,6314,53184,100,100,50
14502,1436,6314,53184,100,100,50
14502,1270,6314,53184,100,100,50
14502,70,6314,53184,100,100,50
14502,235,6314,53184,100,100,50
14502,1437,6314,53184,100,100,50
14505,1457,6314,53184,100,100,50
14505,256,6314,53184,100,100,50
14505,1435,6314,53184,100,100,50
14505,1270,6314,53184,100,100,50
14505,70,6314,53184,100,100,50
14505,235,6314,53184,100,100,50
14527,1434,6314,53184,100,100,50
14527,1269,6314,53184,100,100,50
14527,71,6314,53184,100,100,50
14527,236,6314,53184,100,100,50
14533,236,6314,53184,100,100,50
14535,236,6314,53184,100,100,50
14535,1455,6314,53184,100,100,50
14535,258,6314,53184,100,100,50
14541,238,6314,53184,100,100,50
14541,1434,6314,53184,100,100,50
14541,1269,6314,53184,100,100,50
14541,71,6314,53184,100,100,50
14541,236,6314,53184,100,100,50
14543,235,6314,53184,100,100,50
14543,1437,6314,53184,100,100,50
14552,238,6314,53184,100,100,50
14552,1434,6314,53184,100,100,50
14552,1269,6314,53184,100,100,50
14552,71,6314,53184,100,100,50
14552,236,6314,53184,100,100,50
14555,236,6314,53184,100,100,50
14580,1435,6314,53184,100,100,50
14580,1270,6314,53184,100,100,50
14600,1434,6314,53184,100,100,50
14600,1269,6314,53184,100,100,50
14600,71,6314,53184,100,100,50
14600,236,6314,53184,100,100,50
14629,1269,6314,53184,100,100,50
14629,71,6314,53184,100,100,50
14629,236,6314,53184,100,100,50
14649,256,6314,53184,100,100,50
14665,1456,6314,53184,100,100,50
14665,256,6314,53184,100,100,50
14665,1435,6314,53184,100,100,50
14665,1270,6314,53184,100,100,50
14665,70,6314,53184,100,100,50
14665,235,6314,53184,100,100,50
14666,258,6314,53184,100,100,50
14669,238,6314,53184,100,100,50
14669,1434,6314,53184,100,100,50
14669,1269,6314,53184,100,100,50
14669,69,6314,53184,100,100,50
14669,75,6314,53184,100,100,50
14669,1131,6314,53184,100,100,50
14669,1463,6314,53184,100,100,50
14669,1456,6314,53184,100,100,50
14669,256,6314,53184,100,100,50
14669,1435,6314,53184,100,100,50
14680,1457,6314,53184,100,100,50
14680,257,6314,53184,100,100,50
14680,264,6314,53184,100,100,50
14698,236,6314,53184,100,100,50
