,0
L0,-1847.5216307228427
LL,-1692.303224204249
Lv,0.0
b0_crosswalk_g,-1.2
b0_greenlen_l,0.0
b0_length_g,-0.3
b0_sidewalklen_g,0.1
beta_crosswalk_g,-0.9674793095374126
beta_greenlen_l,0.2672716102474757
beta_length_g,-0.377646569547822
beta_sidewalklen_g,0.08285783948582137
gamma,0.98
mu_g,1.0
runtime,35.334558963775635
se_crosswalk_g,1.4595818056530823
se_greenlen_l,0.9433263452136165
se_length_g,0.1717312833770266
se_sidewalklen_g,0.1072449316519484
t_crosswalk_g,-0.6628469235436372
t_greenlen_l,0.2833288941876758
t_length_g,-2.1990551873925015
t_sidewalklen_g,0.7726037791205589
